OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG25471	19	7	Capana03g001677	PGSC0003DMP400023286,PGSC0003DMP400044318	Sopen07g017550.1,Sopen05g009100.1,Sopen05g016940.1,Sopen05g009090.1	SPI05g01131.1,SPI07g03907.1,SPI05g02448.1	Solyc07g039200.4.1,Solyc05g018780.1.1,Solyc05g025630.3.1,Solyc05g014090.3.1	SLYcer05g01061.1,SLYcer05g01892.1,SLYcer05g02433.1,SLYcer07g03191.1	Capang03g001617
OG25479	19	5		PGSC0003DMP400046574,PGSC0003DMP400015429,PGSC0003DMP400002158,PGSC0003DMP400002154,PGSC0003DMP400015428	Sopen08g011410.1,Sopen08g011370.1,Sopen08g011170.1,Sopen08g011400.1	SPI08g02288.1,SPI08g02291.1	Solyc08g036640.3.1,Solyc08g036620.4.1,Solyc08g036505.2.1,Solyc08g036660.4.1	SLYcer08g01499.1,SLYcer08g02335.1,SLYcer08g02330.1,SLYcer08g02337.1	
OG25560	19	7	Capana03g003239,Capana06g000104	PGSC0003DMP400034775,PGSC0003DMP400033621,PGSC0003DMP400034774,PGSC0003DMP400033618,PGSC0003DMP400034773	Sopen06g035500.2,Sopen09g027380.2,Sopen06g035500.1,Sopen06g035500.3,Sopen09g027380.1	SPI09g03681.1,SPI06g05367.1	Solyc09g065630.3.1,Solyc06g084120.4.1	SLYcer06g05475.1	Capang03g003164,Capang06g000088
OG25772	20	7	Capana06g000523,Capana11g000125,Capana05g001652	PGSC0003DMP400012657,PGSC0003DMP400012656,PGSC0003DMP400014286,PGSC0003DMP400012655,PGSC0003DMP400012654	Sopen11g027810.1,Sopen06g031340.1	SPI11g03938.1,SPI06g04918.1	Solyc11g069090.2.1,Solyc06g074940.4.1	SLYcer06g05058.1,SLYcer11g03875.1	Capang11g000120,Capang00g003866,Capang05g001333,Capang11g002251
OG25838	21	7	Capana07g000694,Capana04g000459,Capana12g000687	PGSC0003DMP400005983,PGSC0003DMP400011547,PGSC0003DMP400027070	Sopen12g030880.1,Sopen04g033250.1,Sopen07g012650.1	SPI04g05061.1,SPI07g03247.1,SPI12g04682.1	Solyc12g088980.2.1,Solyc07g025140.4.1,Solyc04g079700.3.1	SLYcer07g01899.1,SLYcer04g05565.1,SLYcer12g04723.1	Capang07g000719,Capang04g000428,Capang12g000570
OG25839	21	7	Capana03g000726,Capana00g004663,Capana12g001413	PGSC0003DMP400009959,PGSC0003DMP400050159,PGSC0003DMP400027754	Sopen06g026300.1,Sopen03g037930.1,Sopen12g020110.1	SPI12g03720.1,SPI03g05158.1,SPI06g04396.1	Solyc12g040510.2.1,Solyc03g119040.3.1,Solyc06g069010.3.1	SLYcer06g04537.1,SLYcer12g03771.1,SLYcer03g05099.1	Capang11g001476,Capang00g000422,Capang12g001203
OG25882	21	7	Capana09g001161,Capana06g002971	PGSC0003DMP400025911,PGSC0003DMP400032990,PGSC0003DMP400032987,PGSC0003DMP400025910,PGSC0003DMP400025912,PGSC0003DMP400032988,PGSC0003DMP400032989	Sopen06g002870.1,Sopen06g002870.3,Sopen06g002870.2,Sopen09g025180.1	SPI06g00267.1,SPI09g03386.1	Solyc09g063010.4.1,Solyc06g008030.3.1	SLYcer09g03490.1,SLYcer06g00488.1	Capang06g002736,Capang07g001757
OG25887	21	7	Capana11g000045,Capana06g000544	PGSC0003DMP400021237,PGSC0003DMP400012707,PGSC0003DMP400021235,PGSC0003DMP400021234,PGSC0003DMP400034162,PGSC0003DMP400012705,PGSC0003DMP400021238,PGSC0003DMP400021236	Sopen11g028570.1,Sopen06g031360.1,Sopen06g031370.1	SPI11g04027.1,SPI06g04920.1	Solyc11g069710.2.1,Solyc06g074960.4.1	SLYcer06g05060.1,SLYcer11g03961.1	Capang00g003863,Capang11g000039
OG25925	22	5		PGSC0003DMP400012200,PGSC0003DMP400002559,PGSC0003DMP400006064,PGSC0003DMP400039949	Sopen02g032580.1,Sopen03g032060.1,Sopen06g027190.1,Sopen02g016520.1,Sopen05g003170.1	SPI05g00394.1,SPI03g04530.1,SPI02g04124.1,SPI06g04497.1,SPI02g02418.1	Solyc02g087860.3.1,Solyc05g007210.2.1,Solyc03g112995.1.1	SLYcer02g03522.1,SLYcer03g04480.1,SLYcer06g04637.1,SLYcer05g00360.1,SLYcer02g05194.1	
OG25971	22	7	Capana01g002979,Capana03g002070,Capana00g002437	PGSC0003DMP400016023,PGSC0003DMP400051622,PGSC0003DMP400051624,PGSC0003DMP400051623	Sopen03g003370.1,Sopen01g031830.1,Sopen09g034650.1	SPI09g04793.1,SPI01g06428.1,SPI03g00554.1	Solyc03g007410.4.1,Solyc01g080050.4.1,Solyc09g091760.3.1	SLYcer01g06128.1,SLYcer09g05113.1,SLYcer03g00334.1	Capang01g002661,Capang03g003910,Capang03g001960
OG25992	22	7	Capana01g001969,Capana11g002139	PGSC0003DMP400003421,PGSC0003DMP400015469,PGSC0003DMP400034159,PGSC0003DMP400015470,PGSC0003DMP400015468,PGSC0003DMP400015467,PGSC0003DMP400034158,PGSC0003DMP400003420	Sopen04g001200.1,Sopen05g006420.1,Sopen01g005670.1	SPI01g00908.1,SPI05g00788.1	Solyc01g010130.4.1,Solyc04g005220.3.1,Solyc05g010610.3.1	SLYcer05g00755.1,SLYcer01g00851.1,SLYcer04g00198.1	Capang01g001678
OG26086	23	7	Capana03g003256,Capana04g002178,Capana03g004574	PGSC0003DMP400023697,PGSC0003DMP400010802,PGSC0003DMP400023696,PGSC0003DMP400033590,PGSC0003DMP400023698,PGSC0003DMP400023700	Sopen09g032140.1,Sopen09g027610.1,Sopen03g001390.1	SPI03g00224.1,SPI09g04502.1,SPI09g03706.1	Solyc03g005350.3.1,Solyc09g065820.4.1,Solyc09g083220.3.1	SLYcer03g00061.1,SLYcer09g03785.1,SLYcer09g04841.1	Capang04g001915,Capang03g003180
OG26230	24	7	Capana11g000658,Capana10g001375,Capana08g002774,Capana06g002579	PGSC0003DMP400032482,PGSC0003DMP400032479,PGSC0003DMP400032480,PGSC0003DMP400021382,PGSC0003DMP400032481,PGSC0003DMP400044020,PGSC0003DMP400044019,PGSC0003DMP400021381	Sopen01g053900.1,Sopen11g030190.1	SPI01g08794.1,SPI11g04227.1	Solyc01g111860.4.1,Solyc11g072540.3.1	SLYcer01g08564.1,SLYcer11g04155.1	Capang01g005357,Capang10g000950,Capang06g002354,Capang11g000591
OG26313	25	7	Capana01g004305,Capana01g004300,Capana03g001159,Capana01g004299,Capana03g001163,Capana09g002221,Capana01g004259,Capana01g004316,Capana01g004263,Capana01g004306,Capana01g004278	PGSC0003DMP400032222,PGSC0003DMP400046937	Sopen08g001460.1	SPI08g00114.1	Solyc08g005420.3.1	SLYcer08g00191.1	Capang08g001194,Capang03g001113,Capang08g001130,Capang09g001729,Capang08g001185,Capang03g001114,Capang08g001175,Capang08g001174
OG26415	27	7	Capana00g003545,Capana11g002227,Capana02g001781	PGSC0003DMP400018055,PGSC0003DMP400035480,PGSC0003DMP400001571,PGSC0003DMP400013220,PGSC0003DMP400035479,PGSC0003DMP400001570	Sopen02g021850.1,Sopen04g002080.1,Sopen07g027250.1,Sopen05g005680.1	SPI04g00267.1,SPI07g05569.1,SPI05g00679.1,SPI02g02986.1	Solyc04g006990.3.1,Solyc02g076920.3.1,Solyc07g053290.3.1,Solyc05g009880.3.1	SLYcer05g00648.1,SLYcer02g04090.1,SLYcer04g00291.1,SLYcer07g04846.1	Capang11g002129,Capang00g001724
OG26472	28	7	Capana05g000221,Capana04g000855,Capana03g002644	PGSC0003DMP400048213,PGSC0003DMP400027441,PGSC0003DMP400027440,PGSC0003DMP400040805,PGSC0003DMP400016517,PGSC0003DMP400048214	Sopen06g017200.1,Sopen03g026080.1,Sopen04g006480.1,Sopen00g013410.1	SPI04g04725.1,SPI03g03871.1,SPI06g03391.1,SPI04g00880.1	Solyc06g051260.4.1,Solyc04g014360.3.1,Solyc03g095980.3.1,Solyc04g076240.3.1	SLYcer04g05235.1,SLYcer04g01143.1,SLYcer06g03474.1,SLYcer03g03810.1	Capang04g000819,Capang03g002506,Capang05g000217
OG26483	28	7	Capana00g001529,Capana09g000087,Capana09g000088,Capana12g000455	PGSC0003DMP400036180,PGSC0003DMP400051165,PGSC0003DMP400036181,PGSC0003DMP400066978,PGSC0003DMP400034533	Sopen08g023740.1,Sopen07g004260.1,Sopen08g023720.1,Sopen12g032080.1	SPI07g00579.1,SPI08g05606.1,SPI08g05604.1	Solyc08g075110.3.1,Solyc08g075090.4.1,Solyc07g008370.4.1	SLYcer07g00529.1,SLYcer12g04886.1,SLYcer08g05728.1,SLYcer08g05725.1,SLYcer08g05726.1	Capang07g000528,Capang12g000380,Capang09g000083,Capang09g000082
OG26633	31	7	Capana12g002025,Capana00g001876,Capana03g001972	PGSC0003DMP400043399,PGSC0003DMP400034024,PGSC0003DMP400010368,PGSC0003DMP400022036,PGSC0003DMP400022037,PGSC0003DMP400034025,PGSC0003DMP400044322,PGSC0003DMP400044323,PGSC0003DMP400043400,PGSC0003DMP400032277	Sopen03g022690.1,Sopen06g018120.1,Sopen11g001670.1,Sopen03g022690.2	SPI03g03380.1,SPI06g03493.1,SPI09g00839.1,SPI11g00320.1	Solyc06g052070.3.1,Solyc11g005710.2.1,Solyc03g082870.4.1	SLYcer11g00161.1,SLYcer10g00421.1,SLYcer06g03579.1,SLYcer03g03292.1	Capang03g001872,Capang12g001746,Capang00g002241
OG26664	32	7	Capana01g002561,Capana10g002371,Capana03g004251,Capana00g004871	PGSC0003DMP400014344,PGSC0003DMP400011610,PGSC0003DMP400011611,PGSC0003DMP400054552,PGSC0003DMP400043846,PGSC0003DMP400014343,PGSC0003DMP400054553	Sopen09g036050.2,Sopen10g029690.1,Sopen06g023550.1,Sopen09g036050.1,Sopen09g036050.3,Sopen01g033890.1	SPI06g04059.1,SPI01g06688.1,SPI09g04950.1,SPI10g03762.1	Solyc09g098110.4.1,Solyc06g065040.4.1,Solyc10g079050.2.1,Solyc01g086870.3.1	SLYcer09g05261.1,SLYcer10g05271.1,SLYcer01g06420.1,SLYcer06g04195.1	Capang10g002126,Capang06g000592,Capang01g002224
OG26667	32	7	Capana00g004191,Capana10g000468,Capana10g000466,Capana10g000467	PGSC0003DMP400035840,PGSC0003DMP400024648,PGSC0003DMP400024650,PGSC0003DMP400035839,PGSC0003DMP400029285,PGSC0003DMP400024649,PGSC0003DMP400029284	Sopen04g024830.1,Sopen04g024820.1,Sopen03g026560.1,Sopen03g026660.1,Sopen03g026650.1	SPI03g03950.1,SPI03g03951.1,SPI04g03748.1,SPI03g03936.1	Solyc03g096540.3.1,Solyc04g054980.3.1,Solyc03g096545.1.1,Solyc03g096460.4.1	SLYcer03g03895.1,SLYcer04g04020.1,SLYcer03g03880.1,SLYcer03g03896.1	Capang01g005132,Capang10g000363,Capang10g000362,Capang10g000364
OG26721	33	7	Capana12g002651,Capana08g002051,Capana08g002050,Capana05g001759,Capana08g002055,Capana05g001760,Capana08g002054	PGSC0003DMP400028338,PGSC0003DMP400029348,PGSC0003DMP400022199	Sopen11g004890.1,Sopen05g029950.1,Sopen01g047930.1,Sopen01g047920.1,Sopen01g047950.1,Sopen05g029960.1	SPI05g04418.1,SPI11g00672.1,SPI01g08170.1	Solyc11g009100.2.1,Solyc05g051530.4.1,Solyc01g105387.1.1,Solyc01g105450.4.1	SLYcer11g00530.1,SLYcer10g02545.1,SLYcer01g07932.1,SLYcer01g07927.1	Capang12g002291,Capang01g004609,Capang05g001436,Capang01g004614,Capang01g004612,Capang05g001438
OG26763	34	7	Capana10g000027,Capana10g000026,Capana00g004216,Capana00g001573,Capana02g002148	PGSC0003DMP400037645,PGSC0003DMP400033471,PGSC0003DMP400045403,PGSC0003DMP400037646,PGSC0003DMP400045404,PGSC0003DMP400045405,PGSC0003DMP400025430,PGSC0003DMP400025429,PGSC0003DMP400033472	Sopen07g032180.1,Sopen10g002460.1,Sopen02g024720.1,Sopen07g026270.1	SPI02g03290.1,SPI07g06153.1,SPI07g05494.1,SPI10g00252.1	Solyc10g006510.3.1,Solyc07g052670.3.1,Solyc02g079970.4.1,Solyc07g064040.3.1	SLYcer07g04782.1,SLYcer10g00385.1,SLYcer02g04388.1,SLYcer07g05440.1	Capang01g005158,Capang02g001938,Capang00g004982,Capang10g000023
OG26776	35	7	Capana09g000448,Capana05g001315,Capana11g000710,Capana05g001317,Capana11g000709	PGSC0003DMP400013620,PGSC0003DMP400050190,PGSC0003DMP400050188,PGSC0003DMP400050189	Sopen12g002260.1,Sopen09g025480.2,Sopen09g025480.1,Sopen07g023410.1,Sopen05g019720.1	SPI12g00278.1,SPI09g03435.1,SPI07g04636.1,SPI05g02923.1,SPI12g00283.1,SPI12g00280.1	Solyc09g064320.3.1,Solyc05g025510.3.1,Solyc07g044850.3.1,Solyc09g064310.3.1,Solyc12g006300.2.1,Solyc12g006317.1.1	SLYcer12g00249.1,SLYcer09g03542.1,SLYcer07g03924.1,SLYcer12g00246.1,SLYcer05g02341.1	Capang00g001960,Capang00g000179,Capang09g000411,Capang11g000659
OG26845	37	7	Capana06g002458,Capana07g002066,Capana07g002068,Capana03g003593,Capana03g002443	PGSC0003DMP400062939,PGSC0003DMP400018618,PGSC0003DMP400013372,PGSC0003DMP400012579	Sopen07g030480.1,Sopen04g025470.1,Sopen03g002910.1,Sopen06g011230.1,Sopen09g029650.1	SPI09g04123.1,SPI03g00504.1,SPI07g05978.1,SPI04g03866.1,SPI06g02874.1	Solyc06g035490.3.1,Solyc09g074810.2.1,Solyc04g056535.1.1,Solyc07g062200.2.1,Solyc09g074805.1.1,Solyc03g006910.3.1	SLYcer07g05254.1,SLYcer04g04226.1,SLYcer09g04316.1,SLYcer06g02813.1,SLYcer03g00287.1	Capang06g002465,Capang06g002464,Capang07g002104,Capang03g003494,Capang03g002364,Capang07g002102,Capang06g002278
OG26963	42	7	Capana10g000345,Capana10g000340,Capana10g000360	PGSC0003DMP400013778,PGSC0003DMP400062025,PGSC0003DMP400023270	Sopen12g005590.2,Sopen10g004110.1,Sopen10g004130.1,Sopen12g005610.1,Sopen10g004100.1,Sopen12g005590.1	SPI10g00430.1,SPI10g00428.1,SPI10g00432.1,SPI12g00663.1,SPI10g00433.1,SPI12g00665.1,SPI10g00434.1,SPI10g00429.1	Solyc12g010585.1.1,Solyc10g008263.1.1,Solyc10g008243.1.1,Solyc10g008250.1.1,Solyc12g010595.1.1,Solyc10g008270.3.1,Solyc10g008247.1.1,Solyc10g008260.2.1	SLYcer10g00568.1,SLYcer10g00573.1,SLYcer10g00571.1,SLYcer10g00566.1,SLYcer10g00570.1,SLYcer10g00569.1,SLYcer10g00565.1,SLYcer12g00636.1,SLYcer10g00567.1,SLYcer12g00638.1	Capang10g000245,Capang00g005321,Capang10g000243,Capang10g000258
OG26995	43	7	Capana11g002061,Capana03g000915,Capana05g001361,Capana00g004701,Capana04g001945,Capana00g002588,Capana11g002060	PGSC0003DMP400034147,PGSC0003DMP400042420,PGSC0003DMP400034146,PGSC0003DMP400042421,PGSC0003DMP400042418,PGSC0003DMP400007246,PGSC0003DMP400034149,PGSC0003DMP400003422,PGSC0003DMP400007247,PGSC0003DMP400007248,PGSC0003DMP400034148	Sopen03g033800.2,Sopen06g026630.1,Sopen05g006570.1,Sopen04g001260.1,Sopen03g010770.1,Sopen03g033800.1	SPI03g01620.1,SPI05g00833.1,SPI03g04720.1,SPI06g04439.1,SPI04g00176.1	Solyc06g069370.4.1,Solyc05g011810.4.1,Solyc04g005280.4.1,Solyc03g114720.3.1,Solyc03g046570.4.1	SLYcer04g00204.1,SLYcer03g01415.1,SLYcer06g04580.1,SLYcer03g04663.1,SLYcer05g00790.1	Capang00g002218,Capang00g000884,Capang03g000840,Capang04g001732
OG27037	46	7	Capana06g000177,Capana02g001930,Capana06g001400,Capana09g001187,Capana06g001401	PGSC0003DMP400030837,PGSC0003DMP400030838,PGSC0003DMP400027869,PGSC0003DMP400034861,PGSC0003DMP400026856,PGSC0003DMP400027868,PGSC0003DMP400027867,PGSC0003DMP400027870	Sopen06g034840.1,Sopen02g022840.1,Sopen05g022910.1,Sopen06g024040.3,Sopen09g024030.1,Sopen08g002880.1,Sopen08g002880.3,Sopen06g024040.1,Sopen08g002880.2,Sopen06g024040.2	SPI09g03235.1,SPI08g00291.1,SPI06g05298.1,SPI06g04125.1,SPI12g00859.1	Solyc05g026480.2.1,Solyc02g078000.2.1,Solyc09g061290.3.1,Solyc08g006910.4.1,Solyc06g083460.4.1,Solyc06g065640.3.1,Solyc12g013940.1.1	SLYcer05g02728.1,SLYcer08g00355.1,SLYcer06g05406.1,SLYcer12g00813.1,SLYcer09g03309.1,SLYcer06g04263.1	Capang02g001707,Capang06g001335,Capang06g001334,Capang09g000896,Capang06g000154
OG27115	51	7	Capana03g003181,Capana04g001108,Capana10g000200,Capana12g000246,Capana07g002444	PGSC0003DMP400038532,PGSC0003DMP400015276,PGSC0003DMP400037462,PGSC0003DMP400008106,PGSC0003DMP400016759,PGSC0003DMP400059308,PGSC0003DMP400037459,PGSC0003DMP400038533,PGSC0003DMP400037460,PGSC0003DMP400016760,PGSC0003DMP400037463,PGSC0003DMP400008107,PGSC0003DMP400016761,PGSC0003DMP400015274	Sopen07g034310.1,Sopen09g036250.1,Sopen04g029060.3,Sopen12g033440.1,Sopen07g034320.1,Sopen10g001700.1,Sopen04g029060.4	SPI04g04478.1,SPI09g04970.1,SPI12g05008.1,SPI07g06368.1,SPI10g00174.1,SPI04g02531.1	Solyc07g066130.1.1,Solyc04g045290.1.1,Solyc07g066140.1.1,Solyc04g072890.4.1,Solyc10g005730.3.1,Solyc09g098330.3.1,Solyc12g098690.2.1	SLYcer10g00310.1,SLYcer04g04997.1,SLYcer07g05651.1,SLYcer07g05650.1,SLYcer09g05280.1,SLYcer04g02771.1,SLYcer12g05050.1	Capang00g003190,Capang04g001050,Capang12g000215,Capang03g003075,Capang07g002440
OG27128	52	7	Capana01g001914,Capana07g000750	PGSC0003DMP400050903,PGSC0003DMP400050905,PGSC0003DMP400050902,PGSC0003DMP400011489,PGSC0003DMP400050904	Sopen01g005230.1,Sopen01g005240.1,Sopen07g021770.1,Sopen01g005260.1	SPI01g01606.1,SPI01g00811.1,SPI01g01661.1,SPI01g01439.1,SPI01g01158.1,SPI01g01500.1,SPI01g01576.1,SPI01g01140.1,SPI01g00812.1,SPI01g01617.1,SPI07g04420.1,SPI01g01637.1,SPI01g00816.1,SPI01g01570.1,SPI01g01155.1,SPI01g01687.1,SPI01g01660.1	Solyc01g011170.1.1,Solyc01g013990.1.1,Solyc01g009735.1.1,Solyc01g009730.3.1,Solyc01g009740.3.1,Solyc01g150113.1.1,Solyc07g042170.3.1,Solyc01g011117.1.1	SLYcer01g00763.1,SLYcer01g01516.1,SLYcer01g01556.1,SLYcer07g03700.1,SLYcer01g01542.1,SLYcer01g01087.1,SLYcer01g01593.1,SLYcer01g01442.1,SLYcer01g00767.1,SLYcer01g01101.1,SLYcer01g01381.1,SLYcer01g01508.1,SLYcer01g01411.1,SLYcer01g01592.1	Capang01g001633,Capang07g000806
OG27130	52	7	Capana03g001105,Capana06g001014,Capana03g001103,Capana06g001011,Capana06g001013,Capana03g001104,Capana06g001015,Capana03g001107	PGSC0003DMP400055846,PGSC0003DMP400055847,PGSC0003DMP400031614,PGSC0003DMP400031613,PGSC0003DMP400055792	Sopen03g032140.1,Sopen06g027230.1,Sopen06g027220.1,Sopen03g032140.2,Sopen03g032150.1,Sopen03g032120.1,Sopen06g027210.1,Sopen06g027200.1,Sopen03g032140.4,Sopen03g032140.3	SPI06g04499.1,SPI03g04537.1,SPI03g04535.1,SPI06g04500.1,SPI03g04538.1,SPI06g04498.1,SPI06g04501.1	Solyc06g070920.3.1,Solyc06g070940.4.1,Solyc03g113060.3.1,Solyc06g070960.3.1,Solyc03g113040.4.1,Solyc06g070950.2.1,Solyc03g113070.4.1,Solyc06g070930.3.1	SLYcer03g04486.1,SLYcer03g04488.1,SLYcer06g04639.1,SLYcer06g04642.1,SLYcer06g04641.1,SLYcer03g04489.1,SLYcer06g04640.1	Capang06g000960,Capang06g000956,Capang03g001061,Capang06g000958,Capang03g001058,Capang03g001059,Capang06g000959
OG27181	56	7	Capana12g000311,Capana04g000624,Capana12g000313,Capana12g000788,Capana07g002496,Capana12g000752,Capana12g000308	PGSC0003DMP400065303,PGSC0003DMP400064701,PGSC0003DMP400061609,PGSC0003DMP400068295,PGSC0003DMP400060435	Sopen04g031910.1,Sopen12g030530.1,Sopen05g009550.1,Sopen12g030510.1,Sopen02g002170.1,Sopen12g023530.1	SPI12g04644.1,SPI05g01182.1,SPI09g01291.1,SPI12g04636.1,SPI09g03509.1,SPI12g04639.1,SPI04g04939.1,SPI12g04218.1,SPI12g04643.1,SPI05g01181.1	Solyc12g088540.3.1,Solyc04g078320.4.1,Solyc12g088630.2.1,Solyc09g064770.1.1,Solyc12g049100.3.1,Solyc09g015500.1.1,Solyc05g014420.3.1,Solyc12g088570.3.1,Solyc12g088620.2.1,Solyc05g014460.3.1	SLYcer05g01107.1,SLYcer09g03613.1,SLYcer04g05441.1,SLYcer12g04680.1,SLYcer09g01426.1,SLYcer12g04679.1,SLYcer12g04278.1,SLYcer12g04684.1,SLYcer05g01108.1,SLYcer12g04685.1	Capang12g000261,Capang00g003003,Capang10g001538,Capang04g000591,Capang12g000265,Capang12g000670,Capang00g003997,Capang12g000631
OG27235	62	7	Capana00g003959,Capana11g001082,Capana11g001442,Capana01g002718,Capana08g002490,Capana03g001019,Capana04g002016,Capana02g003164	PGSC0003DMP400003430,PGSC0003DMP400042308,PGSC0003DMP400011929,PGSC0003DMP400017863,PGSC0003DMP400029655,PGSC0003DMP400044997,PGSC0003DMP400044998,PGSC0003DMP400016961,PGSC0003DMP400027359,PGSC0003DMP400039740,PGSC0003DMP400003429	Sopen02g034840.1,Sopen05g008820.1,Sopen01g030180.1,Sopen04g001030.1,Sopen08g020800.1,Sopen03g009100.1,Sopen01g051310.1,Sopen05g002300.1,Sopen03g032900.1	SPI09g03168.1,SPI03g01459.1,SPI01g08523.1,SPI05g01097.1,SPI08g04988.1,SPI03g04611.1,SPI05g00243.1,SPI04g00074.1,SPI03g04407.1	Solyc04g005020.3.1,Solyc03g111780.1.1,Solyc03g113850.1.1,Solyc02g090150.1.1,Solyc01g109120.3.1,Solyc05g006340.3.1,Solyc01g068250.2.1,Solyc03g044830.4.1	SLYcer03g01250.1,SLYcer08g05097.1,SLYcer03g04560.1,SLYcer03g04351.1,SLYcer04g00123.1,SLYcer01g08301.1,SLYcer09g03238.1,SLYcer05g00227.1	Capang02g002869,Capang01g005012,Capang04g001826,Capang11g001400,Capang01g003207,Capang01g002381,Capang11g001063,Capang03g000953,Capang00g002151
OG27283	70	7	Capana08g002349,Capana08g002345,Capana08g002354,Capana08g002356,Capana08g002352,Capana08g002348,Capana08g002353,Capana08g002346	PGSC0003DMP400026346,PGSC0003DMP400044661,PGSC0003DMP400044662,PGSC0003DMP400044663,PGSC0003DMP400044664,PGSC0003DMP400067113	Sopen01g050160.1,Sopen01g010070.1,Sopen09g010770.1,Sopen01g050170.1,Sopen09g010690.1,Sopen01g010120.1,Sopen01g050130.1,Sopen01g050150.1,Sopen01g009900.1,Sopen01g021920.1	SPI09g01460.1,SPI12g03222.1,SPI01g02745.1,SPI01g04919.1,SPI01g02023.1,SPI01g02747.1,SPI01g08416.1,SPI01g08414.1,SPI01g02024.1,SPI01g08417.1,SPI09g01455.1,SPI01g02052.1,SPI07g01246.1,SPI01g08413.1,SPI01g08415.1	Solyc09g018130.3.1,Solyc01g014960.1.1,Solyc01g020180.1.1,Solyc01g057300.2.1,Solyc01g107960.4.1,Solyc09g018150.1.1,Solyc01g107970.1.1,Solyc01g014910.2.1,Solyc01g107950.2.1,Solyc01g020170.2.1	SLYcer01g08189.1,SLYcer01g04771.1,SLYcer09g01593.1,SLYcer01g08185.1,SLYcer01g01972.1,SLYcer09g01598.1,SLYcer07g01225.1,SLYcer01g02675.1,SLYcer01g08188.1,SLYcer01g01949.1,SLYcer12g03259.1,SLYcer01g02677.1,SLYcer12g03243.1,SLYcer01g01948.1,SLYcer01g08187.1	Capang01g004900,Capang01g004899,Capang01g004896,Capang01g004898,Capang01g004895,Capang00g002944
OG27293	71	7	Capana03g000468,Capana07g000413,Capana08g001567,Capana03g000524,Capana03g000455,Capana01g000877,Capana01g000876	PGSC0003DMP400019363,PGSC0003DMP400042819,PGSC0003DMP400019361,PGSC0003DMP400019362,PGSC0003DMP400019357,PGSC0003DMP400053821,PGSC0003DMP400019360,PGSC0003DMP400019366,PGSC0003DMP400019367,PGSC0003DMP400024847,PGSC0003DMP400019364,PGSC0003DMP400019358,PGSC0003DMP400019359,PGSC0003DMP400024848,PGSC0003DMP400019370,PGSC0003DMP400019356,PGSC0003DMP400019365,PGSC0003DMP400042818,PGSC0003DMP400019368,PGSC0003DMP400019369,PGSC0003DMP400019373,PGSC0003DMP400019371,PGSC0003DMP400019372,PGSC0003DMP400053822	Sopen03g035660.1,Sopen08g009970.3,Sopen01g043580.1,Sopen08g024680.2,Sopen08g024680.1,Sopen08g009970.1,Sopen03g036250.1,Sopen03g036260.1,Sopen03g036280.1,Sopen07g003920.1,Sopen08g009970.2,Sopen07g003920.2,Sopen01g043580.2	SPI08g05709.1,SPI03g04929.1,SPI03g04990.1,SPI01g07723.1,SPI03g04992.1,SPI07g00547.1,SPI08g04132.1	Solyc03g117360.4.1,Solyc08g029050.4.1,Solyc03g116750.3.1,Solyc07g008040.4.1,Solyc03g117370.3.1,Solyc01g100050.3.1,Solyc08g076030.3.1	SLYcer01g07550.1,SLYcer03g04933.1,SLYcer07g00493.1,SLYcer08g04227.1,SLYcer03g04935.1,SLYcer08g05822.1,SLYcer03g04871.1	Capang01g000789,Capang07g000461,Capang03g000412,Capang03g000482,Capang03g000427,Capang01g004115
