OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG24190	14	7	Capana02g001033	PGSC0003DMP400012255,PGSC0003DMP400035216,PGSC0003DMP400012254	Sopen02g038620.1,Sopen02g017170.1	SPI02g02487.1,SPI02g04714.1	Solyc02g068060.3.1,Solyc02g093970.4.1	SLYcer02g05792.1,SLYcer02g03590.1	Capang02g003346,Capang02g000950
OG24389	14	7	Capana05g001918,Capana03g002731	PGSC0003DMP400032858,PGSC0003DMP400032857,PGSC0003DMP400012796	Sopen03g024280.1	SPI05g04429.1,SPI03g03590.1	Solyc03g093450.3.1,Solyc05g051610.3.1	SLYcer10g02533.1,SLYcer03g03515.1	Capang05g001498,Capang03g002632
OG24392	14	7	Capana00g003933,Capana03g000474,Capana04g001440	PGSC0003DMP400016319	Sopen11g009480.1,Sopen03g035830.1	SPI03g04942.1,SPI11g01248.1	Solyc03g116900.3.1,Solyc11g018530.2.1	SLYcer11g01118.1	Capang00g000368,Capang01g001622,Capang03g000433
OG24546	15	7	Capana07g002396,Capana09g001041	PGSC0003DMP400023342,PGSC0003DMP400031290	Sopen09g008450.1,Sopen09g013590.1,Sopen09g008450.2	SPI09g02076.1,SPI09g01209.1	Solyc09g015170.4.1,Solyc09g030450.3.1	SLYcer09g02168.1,SLYcer09g01355.1	Capang00g001324,Capang07g002394
OG24613	15	7	Capana00g003399,Capana01g004474	PGSC0003DMP400010351,PGSC0003DMP400010352,PGSC0003DMP400021478	Sopen08g004160.1,Sopen08g030500.1	SPI08g06348.1,SPI08g00526.1	Solyc08g082210.4.1,Solyc08g008305.1.1	SLYcer08g00552.1,SLYcer08g06437.1	Capang08g001314,Capang00g001814
OG24666	15	7	Capana00g003117,Capana00g004595	PGSC0003DMP400048094,PGSC0003DMP400048093,PGSC0003DMP400013825	Sopen12g006660.1,Sopen07g029930.1	SPI12g00751.1,SPI07g05912.1	Solyc12g011330.4.1,Solyc07g056580.3.1	SLYcer07g05170.1,SLYcer12g00733.1	Capang00g002321,Capang07g002063
OG24681	15	7	Capana10g001745,Capana10g001736,Capana08g000980	PGSC0003DMP400037537,PGSC0003DMP400000417	Sopen05g028400.1,Sopen01g038870.1	SPI05g04193.1,SPI01g07236.1	Solyc05g050010.3.1,Solyc01g095080.3.1	SLYcer10g02775.1,SLYcer01g06986.1	Capang10g001493,Capang01g003556
OG24694	15	7	Capana12g001180,Capana00g002546	PGSC0003DMP400021614,PGSC0003DMP400021613,PGSC0003DMP400008858	Sopen08g029130.1,Sopen12g028850.1	SPI08g06209.1,SPI12g04426.1	Solyc08g080830.3.1,Solyc12g056300.3.1	SLYcer08g06301.1,SLYcer12g04471.1	Capang00g003505,Capang12g000989
OG24746	15	7	Capana01g002340,Capana05g000373	PGSC0003DMP400040747,PGSC0003DMP400044406,PGSC0003DMP400040745,PGSC0003DMP400040746	Sopen01g026880.1,Sopen05g032870.1	SPI05g04768.1,SPI01g05656.1	Solyc01g065540.3.1,Solyc05g054390.4.1	SLYcer01g05504.1	Capang00g002996,Capang01g002019
OG24899	16	7	Capana10g001266,Capana09g000980	PGSC0003DMP400054769,PGSC0003DMP400054770,PGSC0003DMP400054432	Sopen10g027520.1,Sopen09g015400.2,Sopen09g015400.1	SPI09g01786.1,SPI10g03506.1	Solyc10g075040.3.1,Solyc09g042260.3.1	SLYcer09g01902.1,SLYcer10g05011.1	Capang10g001067,Capang11g001195
OG24945	16	7	Capana10g002303,Capana10g002278	PGSC0003DMP400005304,PGSC0003DMP400051992,PGSC0003DMP400052016,PGSC0003DMP400051991	Sopen10g030240.1,Sopen10g030330.1	SPI10g03830.1,SPI10g03821.1	Solyc10g079700.2.1,Solyc10g079600.2.1	SLYcer10g05331.1,SLYcer10g05341.1	Capang10g002037,Capang10g002057
OG24948	16	7	Capana09g000176	PGSC0003DMP400018942,PGSC0003DMP400018945,PGSC0003DMP400018943,PGSC0003DMP400018941,PGSC0003DMP400018944	Sopen07g020010.1,Sopen12g003920.1	SPI12g00471.1,SPI07g04210.1	Solyc12g008990.2.1,Solyc07g040940.3.1	SLYcer07g03490.1,SLYcer12g00442.1	Capang09g000172,Capang07g000928
OG24965	16	7	Capana03g003475,Capana08g001384,Capana06g000052	PGSC0003DMP400006789,PGSC0003DMP400006788,PGSC0003DMP400006790	Sopen09g029070.1,Sopen01g042010.1	SPI09g04050.1,SPI01g07559.1	Solyc01g098440.3.1,Solyc09g074250.3.1	SLYcer01g07711.1,SLYcer09g04255.1	Capang03g003415,Capang06g000036
OG24968	16	7	Capana04g002768,Capana02g001694	PGSC0003DMP400023824,PGSC0003DMP400023822,PGSC0003DMP400049487,PGSC0003DMP400023823,PGSC0003DMP400049486	Sopen03g001930.1,Sopen02g020730.1	SPI02g02867.1,SPI03g00305.1	Solyc02g071740.3.1,Solyc03g005920.4.1	SLYcer03g00162.1,SLYcer02g03976.1	Capang04g002375
OG24981	16	7	Capana07g001814,Capana10g001251	PGSC0003DMP400011812,PGSC0003DMP400011811,PGSC0003DMP400011810,PGSC0003DMP400035458	Sopen10g027650.1,Sopen07g027020.1	SPI07g05780.1,SPI10g03523.1	Solyc07g055210.3.1,Solyc10g075170.3.1	SLYcer10g05033.1,SLYcer07g05046.1	Capang10g001054,Capang07g001814
OG25020	16	7	Capana12g000192,Capana05g002241	PGSC0003DMP400008302,PGSC0003DMP400047283,PGSC0003DMP400047284,PGSC0003DMP400008301	Sopen05g031740.1,Sopen12g033720.1	SPI05g04636.1,SPI12g05051.1	Solyc12g098980.2.1,Solyc05g053230.3.1	SLYcer10g02325.1,SLYcer12g05099.1	Capang05g001793,Capang12g000167
OG25125	17	7	Capana04g001107	PGSC0003DMP400016762,PGSC0003DMP400035842,PGSC0003DMP400014999	Sopen00g003270.1,Sopen04g024720.1,Sopen04g029080.1	SPI12g04526.1,SPI04g04479.1,SPI04g03738.1	Solyc04g054910.4.1,Solyc04g072900.1.1,Solyc12g056980.1.1	SLYcer12g04572.1,SLYcer04g04998.1,SLYcer04g04012.1	Capang04g001048
OG25151	17	7	Capana06g001160,Capana03g000071,Capana03g000070	PGSC0003DMP400008716	Sopen03g041380.1,Sopen06g022540.1,Sopen03g041370.1	SPI06g03961.1,SPI03g05519.1	Solyc03g123600.4.1,Solyc03g123610.4.1,Solyc06g063090.4.1	SLYcer06g04095.1,SLYcer03g05490.1	Capang06g001114,Capang03g000067,Capang03g000066
OG25177	17	7	Capana01g000312	PGSC0003DMP400010239,PGSC0003DMP400010240,PGSC0003DMP400005454,PGSC0003DMP400010238,PGSC0003DMP400010237	Sopen08g028780.1,Sopen08g028780.2,Sopen08g003810.1	SPI08g00482.1,SPI08g06171.1	Solyc08g007910.4.1,Solyc08g080453.1.1	SLYcer08g00509.1,SLYcer08g06264.1	Capang01g000288,Capang08g001276
OG25260	17	7	Capana12g000172,Capana00g003341	PGSC0003DMP400041533,PGSC0003DMP400041534,PGSC0003DMP400008315,PGSC0003DMP400041532,PGSC0003DMP400008316	Sopen12g033930.1,Sopen01g025170.1	SPI12g05077.1,SPI01g05450.1	Solyc12g099250.2.1,Solyc01g059860.3.1	SLYcer12g05126.1,SLYcer01g05296.1	Capang00g000222,Capang12g000142
OG25292	17	7	Capana08g002537,Capana00g000736,Capana10g001103	PGSC0003DMP400001419,PGSC0003DMP400027091,PGSC0003DMP400056315	Sopen12g031030.1,Sopen01g051840.1	SPI01g08578.1,SPI12g04705.1	Solyc12g089160.3.1,Solyc01g109650.3.1	SLYcer12g04742.1	Capang10g001185,Capang01g005067,Capang00g002295,Capang10g000929
OG25340	18	7	Capana02g000259,Capana06g001510,Capana01g001106	PGSC0003DMP400004276	Sopen02g009530.1,Sopen06g021600.1,Sopen08g024960.1	SPI08g05740.1,SPI06g04219.1,SPI02g01331.1	Solyc02g030210.4.1,Solyc06g066390.3.1,Solyc08g076380.3.1	SLYcer08g05853.1,SLYcer02g02430.1,SLYcer06g04357.1	Capang06g001436,Capang01g000949
OG25405	18	7	Capana05g002435,Capana12g002124,Capana05g002434	PGSC0003DMP400055082,PGSC0003DMP400040475,PGSC0003DMP400040476,PGSC0003DMP400049985	Sopen09g030220.4,Sopen11g002110.1,Sopen05g033530.1	SPI05g04845.1,SPI11g00364.1	Solyc05g055070.4.1,Solyc11g006180.2.1	SLYcer10g02138.1,SLYcer11g00212.1	Capang12g001812,Capang12g000798
OG25409	18	7	Capana00g004517,Capana01g001612	PGSC0003DMP400037067,PGSC0003DMP400052101,PGSC0003DMP400037068,PGSC0003DMP400052102,PGSC0003DMP400037069,PGSC0003DMP400052100	Sopen01g002640.1,Sopen01g009190.2,Sopen01g009190.1	SPI01g00367.1,SPI01g01870.1	Solyc01g014480.3.1,Solyc01g006650.2.1	SLYcer01g00342.1	Capang05g001720,Capang01g001355
OG25443	18	7	Capana06g002186,Capana03g004532,Capana03g004531	PGSC0003DMP400028451,PGSC0003DMP400028452,PGSC0003DMP400030005,PGSC0003DMP400030004	Sopen06g018820.1,Sopen09g032550.1	SPI06g03568.1,SPI09g04551.1	Solyc09g089610.3.1,Solyc06g053710.3.1	SLYcer09g04894.1,SLYcer06g03659.1	Capang03g004342,Capang06g002034,Capang03g004341
OG25457	18	7	Capana02g003626,Capana00g004763,Capana01g002730	PGSC0003DMP400049037,PGSC0003DMP400049036,PGSC0003DMP400049034,PGSC0003DMP400049038,PGSC0003DMP400049035,PGSC0003DMP400031312	Sopen10g031920.1,Sopen01g030320.1	SPI10g04038.1,SPI01g06259.1	Solyc10g081420.2.1	SLYcer10g05532.1,SLYcer01g05966.1	Capang00g002447,Capang01g002396
OG25504	19	7	Capana04g002699,Capana02g001743	PGSC0003DMP400018083,PGSC0003DMP400005741,PGSC0003DMP400007785	Sopen03g002140.1,Sopen02g006150.2,Sopen02g021590.1,Sopen02g006150.1	SPI02g02958.1,SPI02g01173.1,SPI03g00328.1	Solyc03g006130.3.1,Solyc02g076660.3.1,Solyc02g021590.3.1	SLYcer03g00190.1,SLYcer02g02130.1	Capang04g002329,Capang02g001557
OG25533	19	7	Capana09g001489,Capana10g001192,Capana09g000823	PGSC0003DMP400011603,PGSC0003DMP400048194	Sopen09g016910.1,Sopen09g018330.1,Sopen10g027380.1,Sopen09g016910.2	SPI10g03486.1,SPI09g02200.1	Solyc09g055570.3.1,Solyc09g055180.4.1,Solyc10g074890.2.1	SLYcer10g04992.1,SLYcer09g02318.1	Capang09g000746,Capang10g001008,Capang09g001074
OG25573	19	7	Capana01g003751	PGSC0003DMP400043782,PGSC0003DMP400035389,PGSC0003DMP400035387,PGSC0003DMP400043781,PGSC0003DMP400035385,PGSC0003DMP400035388,PGSC0003DMP400043783,PGSC0003DMP400035386	Sopen12g009680.1,Sopen12g009680.2,Sopen08g005440.1	SPI12g01273.1,SPI08g00692.1	Solyc08g014450.4.1,Solyc12g019410.3.1	SLYcer08g00712.1,SLYcer12g01231.1	Capang08g000655
OG25649	20	7	Capana06g000679,Capana12g001842	PGSC0003DMP400035837,PGSC0003DMP400035838,PGSC0003DMP400029282	Sopen05g030400.1,Sopen04g024640.1,Sopen03g026750.1	SPI05g04484.1,SPI04g03729.1,SPI03g03959.1	Solyc04g054840.1.1,Solyc05g051875.1.1,Solyc03g096630.1.1	SLYcer03g03903.1,SLYcer10g02483.1,SLYcer03g03902.1,SLYcer04g04003.1	Capang12g001492,Capang00g001009
OG25660	20	7	Capana03g002497	PGSC0003DMP400039881,PGSC0003DMP400045105,PGSC0003DMP400045106,PGSC0003DMP400007045	Sopen03g023320.1,Sopen01g036980.1,Sopen08g027830.1	SPI01g07069.1,SPI08g06070.1,SPI03g03444.1	Solyc01g091230.3.1,Solyc08g079460.3.1,Solyc03g083510.4.1	SLYcer08g06173.1,SLYcer03g03360.1,SLYcer01g06792.1	Capang01g001204,Capang01g000350,Capang03g002409
OG25728	20	7	Capana04g000634,Capana02g003020,Capana04g000633	PGSC0003DMP400043347,PGSC0003DMP400040298,PGSC0003DMP400043348,PGSC0003DMP400037338	Sopen04g031840.1,Sopen02g037350.1,Sopen04g031850.1	SPI04g04933.1,SPI02g04596.1	Solyc04g078240.3.1,Solyc02g092800.3.1,Solyc04g078250.4.1	SLYcer04g05436.1,SLYcer02g05677.1	Capang04g000597,Capang02g002737,Capang04g000598
OG25801	21	7	Capana01g000677,Capana01g000661	PGSC0003DMP400004053,PGSC0003DMP400045575,PGSC0003DMP400045576	Sopen08g026660.1,Sopen08g026670.1,Sopen08g003200.1	SPI08g05941.1,SPI08g00329.1,SPI08g05496.1,SPI08g05497.1,SPI08g05940.1	Solyc08g078180.1.1,Solyc08g007230.3.1,Solyc08g078170.1.1	SLYcer08g00393.1,SLYcer08g06043.1,SLYcer08g06042.1	Capang01g000601,Capang01g000617
OG25858	21	7	Capana10g000766,Capana03g004398	PGSC0003DMP400018167,PGSC0003DMP400037686,PGSC0003DMP400040890,PGSC0003DMP400018168,PGSC0003DMP400018166	Sopen08g017660.1,Sopen10g006310.1	SPI08g04580.1,SPI10g00744.1,SPI11g03169.1	Solyc11g039810.3.1,Solyc10g017490.3.1,Solyc08g062140.1.1	SLYcer11g03099.1,SLYcer08g04681.1,SLYcer10g00875.1	Capang03g004211,Capang10g000587,Capang00g004937
OG25941	22	7	Capana00g003290,Capana07g001930,Capana00g003289,Capana09g001387	PGSC0003DMP400012941,PGSC0003DMP400037841,PGSC0003DMP400012927	Sopen07g004290.1,Sopen06g004210.1,Sopen01g026040.1,Sopen06g004220.1	SPI01g05485.1,SPI07g00585.1	Solyc01g059910.2.1,Solyc07g008400.3.1,Solyc06g009540.1.1,Solyc06g009550.4.1	SLYcer07g00535.1,SLYcer01g05333.1	Capang00g000661,Capang07g001918,Capang09g000957
OG25987	22	7	Capana12g000271,Capana03g004101,Capana09g001478	PGSC0003DMP400008267,PGSC0003DMP400008268,PGSC0003DMP400035792,PGSC0003DMP400015350	Sopen00g009410.1,Sopen09g021150.1,Sopen09g035360.1	SPI12g04996.1,SPI09g04873.1,SPI09g02728.1	Solyc12g098570.2.1,Solyc09g057680.3.1,Solyc09g092460.4.1	SLYcer09g02797.1,SLYcer09g05201.1,SLYcer12g05037.1	Capang12g000236,Capang09g001061,Capang03g000972
OG26074	23	7	Capana11g001487,Capana06g000833,Capana03g001528	PGSC0003DMP400054098,PGSC0003DMP400046798,PGSC0003DMP400054097,PGSC0003DMP400031073	Sopen06g009940.2,Sopen03g028920.1,Sopen06g028690.1,Sopen06g009940.1	SPI06g02477.1,SPI03g04208.1,SPI06g04647.1	Solyc03g098220.4.1,Solyc06g072320.4.1,Solyc06g030590.3.1	SLYcer03g04146.1,SLYcer06g02548.1,SLYcer06g04787.1	Capang06g000784,Capang11g001428,Capang03g001452
OG26085	23	7	Capana04g000076,Capana04g002408,Capana02g000366	PGSC0003DMP400017640,PGSC0003DMP400032542,PGSC0003DMP400030534,PGSC0003DMP400017639,PGSC0003DMP400032541	Sopen02g012610.1,Sopen03g006000.1,Sopen04g036120.2,Sopen04g036120.1	SPI03g00876.1,SPI02g01891.1	Solyc04g082500.4.1,Solyc02g038817.1.1,Solyc03g032150.3.1	SLYcer04g05852.1,SLYcer03g00717.1,SLYcer02g02978.1	Capang04g000066,Capang02g000309,Capang04g002124
OG26158	24	7	Capana11g000478,Capana02g001399,Capana12g001788	PGSC0003DMP400003605,PGSC0003DMP400036462,PGSC0003DMP400036730,PGSC0003DMP400022941	Sopen09g001980.1,Sopen02g006650.1,Sopen04g023670.1,Sopen02g019160.1	SPI09g00198.1,SPI02g01282.1	Solyc02g023950.3.1,Solyc09g007110.3.1,Solyc04g054200.3.1,Solyc02g070000.4.1	SLYcer02g02382.1,SLYcer02g03807.1,SLYcer09g00299.1,SLYcer04g03868.1	Capang02g001236,Capang11g000451,Capang12g001444
OG26260	25	7	Capana09g001531,Capana00g003829,Capana03g000175	PGSC0003DMP400031150,PGSC0003DMP400031151,PGSC0003DMP400031149,PGSC0003DMP400004416,PGSC0003DMP400031152	Sopen09g025470.1,Sopen07g018520.3,Sopen03g040420.1,Sopen07g018520.1,Sopen07g018520.4,Sopen07g018520.2	SPI07g03977.1,SPI09g03432.1,SPI03g05421.1	Solyc07g039340.4.1,Solyc09g064270.3.1,Solyc03g121610.3.1	SLYcer07g03266.1,SLYcer03g05384.1	Capang03g000168,Capang09g000858,Capang12g000722
OG26281	25	7	Capana01g000883,Capana01g000880,Capana01g000881,Capana03g000343,Capana01g000882	PGSC0003DMP400016453,PGSC0003DMP400016457,PGSC0003DMP400001976,PGSC0003DMP400001977,PGSC0003DMP400016464,PGSC0003DMP400016458,PGSC0003DMP400010041	Sopen03g038980.1,Sopen08g024710.1,Sopen12g002810.1,Sopen08g024700.1	SPI08g05711.1,SPI03g05279.1	Solyc03g120110.3.1,Solyc08g076050.4.1,Solyc08g076060.3.1,Solyc12g006840.2.1	SLYcer08g05824.1	Capang01g000792,Capang03g000318
OG26358	26	7	Capana00g004738,Capana00g004739,Capana10g000688,Capana03g001818,Capana12g001526	PGSC0003DMP400020015,PGSC0003DMP400001176,PGSC0003DMP400001175	Sopen10g001060.1,Sopen04g019880.1,Sopen03g021970.1	SPI04g02929.1,SPI03g03307.1,SPI10g00094.1	Solyc03g081270.2.1,Solyc10g005030.4.1,Solyc04g049670.4.1,Solyc03g081240.3.1	SLYcer04g03199.1,SLYcer03g03215.1,SLYcer03g03219.1,SLYcer10g00219.1	Capang00g002399,Capang10g000519,Capang06g000975,Capang03g001748
OG26451	27	7	Capana01g000162,Capana05g000568,Capana01g000136,Capana01g000161,Capana01g000159,Capana01g000158	PGSC0003DMP400021527,PGSC0003DMP400021524,PGSC0003DMP400021523,PGSC0003DMP400021525	Sopen08g029950.1,Sopen04g004580.1,Sopen08g029960.1	SPI08g06288.1,SPI04g00546.1,SPI08g06289.1	Solyc08g081670.3.1,Solyc04g009450.1.1,Solyc08g081650.3.1	SLYcer08g06381.1,SLYcer04g00570.1,SLYcer08g06380.1	Capang01g000151,Capang01g000126,Capang05g000479,Capang01g000150,Capang01g000149
OG26518	29	7	Capana03g001031,Capana06g002172,Capana06g002174	PGSC0003DMP400029106,PGSC0003DMP400029107,PGSC0003DMP400047992,PGSC0003DMP400042539,PGSC0003DMP400042538	Sopen06g014790.1,Sopen03g032770.1,Sopen06g015250.1,Sopen03g008940.1	SPI12g04071.1,SPI03g01430.1,SPI06g03097.1,SPI06g03157.1,SPI03g04596.1	Solyc06g048600.3.1,Solyc03g044662.1.1,Solyc03g113720.3.1,Solyc06g048930.4.1	SLYcer06g03194.1,SLYcer03g04546.1,SLYcer12g04124.1,SLYcer06g03256.1,SLYcer03g01223.1	Capang03g000989,Capang06g002009,Capang06g002013
OG26527	29	7	Capana01g002869,Capana08g000277,Capana07g000734	PGSC0003DMP400004153,PGSC0003DMP400048503,PGSC0003DMP400026200,PGSC0003DMP400023028,PGSC0003DMP400026199,PGSC0003DMP400004152,PGSC0003DMP400015919	Sopen05g021290.1,Sopen01g031120.2,Sopen08g016630.1,Sopen01g031120.1,Sopen07g021450.1	SPI05g03064.1,SPI01g06358.1,SPI08g04418.1,SPI07g04392.1	Solyc08g061250.3.1,Solyc01g079340.3.1,Solyc05g025820.4.1,Solyc07g041940.3.1	SLYcer05g02489.1,SLYcer08g04522.1,SLYcer01g06060.1	Capang07g000794,Capang01g002582,Capang01g002920
OG26546	29	7	Capana06g000678,Capana08g001175,Capana06g000680,Capana00g003643	PGSC0003DMP400010489,PGSC0003DMP400010488,PGSC0003DMP400010487,PGSC0003DMP400047825,PGSC0003DMP400015316,PGSC0003DMP400010490,PGSC0003DMP400015314,PGSC0003DMP400015315	Sopen06g030120.1,Sopen01g040510.1,Sopen06g030130.1,Sopen01g004640.1	SPI06g04793.1,SPI01g07402.1	Solyc01g009170.4.1,Solyc06g073730.2.1,Solyc01g096810.3.1,Solyc06g073720.3.1	SLYcer01g07871.1,SLYcer06g04927.1,SLYcer01g00582.1	Capang06g000630,Capang06g000626,Capang06g000631,Capang01g003748
OG26653	32	7	Capana09g000252,Capana01g001620,Capana09g000254,Capana01g001581,Capana01g001580,Capana09g000273,Capana09g000242	PGSC0003DMP400052091,PGSC0003DMP400007094,PGSC0003DMP400068101,PGSC0003DMP400055133	Sopen01g002500.1,Sopen01g009210.1,Sopen01g002580.1,Sopen01g002510.1	SPI01g01873.1,SPI01g00344.1,SPI01g01914.1,SPI01g01890.1	Solyc01g006530.1.1,Solyc01g014550.3.1,Solyc01g006520.3.1,Solyc01g014520.1.1,Solyc01g006590.3.1,Solyc01g014510.2.1	SLYcer01g00325.1,SLYcer01g01791.1,SLYcer01g00334.1,SLYcer01g01809.1,SLYcer01g01833.1	Capang01g001359,Capang01g001348
OG26726	33	7	Capana01g002710,Capana04g000919,Capana12g000810,Capana03g002229,Capana08g001875	PGSC0003DMP400012106,PGSC0003DMP400027704,PGSC0003DMP400022855,PGSC0003DMP400027702,PGSC0003DMP400027701,PGSC0003DMP400043179	Sopen01g034930.1,Sopen01g046190.1,Sopen00g003220.1,Sopen03g004290.2,Sopen03g004290.1	SPI04g04587.1,SPI03g00646.1,SPI01g06805.1,SPI01g07984.1	Solyc01g088050.3.1,Solyc04g075000.1.1,Solyc03g025450.4.1	SLYcer01g07278.1,SLYcer03g00427.1,SLYcer01g06538.1,SLYcer04g05110.1	Capang11g001064,Capang01g004436,Capang01g002358,Capang12g000688,Capang03g002127,Capang04g000879
OG26753	34	7	Capana07g000045,Capana07g000283,Capana02g001157,Capana05g001087,Capana09g000952	PGSC0003DMP400018472,PGSC0003DMP400032676,PGSC0003DMP400038226,PGSC0003DMP400051583,PGSC0003DMP400032675,PGSC0003DMP400051584	Sopen09g034390.1,Sopen07g003190.1,Sopen07g002860.1,Sopen02g010140.1,Sopen02g010190.1	SPI07g00379.1,SPI07g00419.1,SPI09g04756.1	Solyc02g031860.3.1,Solyc07g007140.3.1,Solyc07g006760.4.1,Solyc02g031910.2.1,Solyc09g091460.3.1	SLYcer07g00352.1,SLYcer02g02576.1,SLYcer09g05079.1,SLYcer07g00310.1,SLYcer02g02580.1	Capang07g000033,Capang05g000928,Capang00g003079,Capang07g000280,Capang02g001041
OG26764	34	7	Capana00g004470,Capana09g001776,Capana11g001039,Capana12g000082	PGSC0003DMP400019455,PGSC0003DMP400035371,PGSC0003DMP400008374,PGSC0003DMP400008373,PGSC0003DMP400008370,PGSC0003DMP400008371,PGSC0003DMP400008372,PGSC0003DMP400008375,PGSC0003DMP400016724,PGSC0003DMP400035372	Sopen12g034460.1,Sopen09g006570.1,Sopen11g024430.1,Sopen10g034460.1	SPI09g00964.1,SPI12g05133.1,SPI10g04342.1,SPI11g03568.1	Solyc10g085000.2.1,Solyc11g064890.2.1,Solyc12g099830.2.1,Solyc09g011750.3.1	SLYcer12g05185.1,SLYcer09g01056.1,SLYcer11g03497.1,SLYcer10g05807.1	Capang00g003019,Capang09g001349,Capang12g000072,Capang12g000829
OG26815	36	7	Capana01g001685,Capana03g004108,Capana08g002174	PGSC0003DMP400007802,PGSC0003DMP400007800,PGSC0003DMP400007801,PGSC0003DMP400007797,PGSC0003DMP400052502,PGSC0003DMP400052506,PGSC0003DMP400064078,PGSC0003DMP400007809,PGSC0003DMP400069317	Sopen10g018110.1,Sopen03g007550.1,Sopen01g048540.1	SPI10g02138.1,SPI10g02089.1,SPI03g01231.1,SPI10g02155.1,SPI10g02156.1,SPI01g08236.1,SPI10g02103.1	Solyc03g043710.1.1,Solyc01g106160.3.1,Solyc10g047700.3.1,Solyc10g047810.3.1,Solyc10g047680.3.1	SLYcer10g03757.1,SLYcer10g03794.1,SLYcer10g03793.1,SLYcer03g01032.1,SLYcer10g03745.1	Capang01g004720,Capang03g003959,Capang01g001391,Capang04g001911
OG26868	38	7	Capana05g001491,Capana07g000845,Capana08g000213	PGSC0003DMP400018165,PGSC0003DMP400015251,PGSC0003DMP400018164,PGSC0003DMP400033952,PGSC0003DMP400014717	Sopen07g022370.3,Sopen12g004350.1,Sopen08g007280.1,Sopen08g007250.1	SPI08g00955.1,SPI12g01021.1,SPI08g00958.1,SPI12g01014.1,SPI12g00527.1,SPI03g00354.1,SPI12g00523.1	Solyc12g016050.1.1,Solyc08g016730.1.1,Solyc12g016110.1.1,Solyc12g016070.1.1,Solyc12g016130.1.1,Solyc12g016090.1.1,Solyc12g016010.3.1,Solyc08g016740.1.1,Solyc12g009360.1.1	SLYcer08g00997.1,SLYcer12g00966.1,SLYcer12g00973.1,SLYcer08g00996.1,SLYcer08g00994.1,SLYcer12g00496.1,SLYcer12g00971.1,SLYcer12g00961.1,SLYcer12g00968.1	Capang00g001184
OG26873	38	7	Capana03g003663	PGSC0003DMP400055080,PGSC0003DMP400049989,PGSC0003DMP400055078,PGSC0003DMP400055079,PGSC0003DMP400055081	Sopen09g030220.2,Sopen09g030220.3,Sopen11g002090.1,Sopen09g030220.1	SPI01g01983.1,SPI09g00387.1,SPI11g03658.1,SPI06g03440.1,SPI12g04184.1,SPI04g02870.1,SPI09g04183.1,SPI02g02276.1,SPI08g05156.1,SPI11g00363.1,SPI12g02220.1,SPI03g05504.1,SPI12g03789.1,SPI04g03052.1	Solyc04g049990.2.1,Solyc11g006160.3.1,Solyc06g051610.1.1,Solyc09g075440.4.1,Solyc09g082910.2.1	SLYcer01g01905.1,SLYcer09g04804.1,SLYcer11g00211.1,SLYcer06g03527.1,SLYcer12g04246.1,SLYcer04g03322.1,SLYcer09g04392.1,SLYcer04g03114.1	Capang03g003566
OG26973	42	7	Capana00g002882,Capana11g002188,Capana03g000276,Capana01g001958,Capana08g000757,Capana05g001267	PGSC0003DMP400028018,PGSC0003DMP400004510,PGSC0003DMP400025579,PGSC0003DMP400025578,PGSC0003DMP400004511,PGSC0003DMP400017893,PGSC0003DMP400043552,PGSC0003DMP400013218,PGSC0003DMP400043551	Sopen01g005590.1,Sopen08g022110.1,Sopen04g001980.1,Sopen05g005910.1,Sopen03g039580.2,Sopen02g034460.1,Sopen03g039580.1	SPI05g00706.1,SPI04g00253.1,SPI03g05337.1,SPI02g04311.1	Solyc08g068250.4.1,Solyc03g120760.4.1,Solyc05g010140.3.1,Solyc04g006930.3.1,Solyc01g010030.3.1	SLYcer04g00280.1,SLYcer03g05297.1,SLYcer05g00674.1,SLYcer01g00817.1,SLYcer02g05386.1,SLYcer08g05251.1	Capang03g000265,Capang01g003359,Capang11g002098,Capang05g001104,Capang01g001710
OG27006	44	7	Capana01g004096,Capana12g001525,Capana05g001688,Capana06g002273,Capana01g001235	PGSC0003DMP400022792,PGSC0003DMP400024200,PGSC0003DMP400035444,PGSC0003DMP400052061,PGSC0003DMP400024201,PGSC0003DMP400052059,PGSC0003DMP400052060	Sopen05g027860.1,Sopen12g008640.1,Sopen06g013830.1,Sopen12g008640.2,Sopen08g002100.1,Sopen08g002100.2,Sopen08g022810.1,Sopen04g019380.1,Sopen05g027860.2,Sopen06g013830.2	SPI08g05239.1,SPI06g02615.1,SPI04g02883.1,SPI08g00201.1,SPI05g04109.1	Solyc12g017840.2.1,Solyc05g047550.4.1,Solyc08g006140.3.1,Solyc04g049400.3.1,Solyc06g043250.4.1,Solyc08g069180.3.1	SLYcer12g01121.1,SLYcer06g03052.1,SLYcer08g00265.1,SLYcer10g02857.1,SLYcer08g05354.1,SLYcer04g03129.1	Capang05g001369,Capang08g000979,Capang01g001073,Capang06g002130,Capang00g005466
