OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG20594	8	7	Capana12g001405	PGSC0003DMP400007980,PGSC0003DMP400007981	Sopen04g021740.1	SPI04g03243.1	Solyc04g050790.3.1	SLYcer04g03513.1	Capang12g001196
OG20595	8	7	Capana03g001496	PGSC0003DMP400018011,PGSC0003DMP400018010	Sopen03g029350.1	SPI03g04246.1	Solyc03g098640.4.1	SLYcer03g04189.1	Capang03g001426
OG20596	8	7	Capana01g000803	PGSC0003DMP400041915,PGSC0003DMP400041914	Sopen08g025850.1	SPI08g05831.1	Solyc08g077270.4.1	SLYcer08g05941.1	Capang01g000724
OG20597	8	7	Capana01g000987	PGSC0003DMP400036176,PGSC0003DMP400036175	Sopen08g023780.1	SPI08g05610.1	Solyc08g075150.3.1	SLYcer08g05731.1	Capang00g002511
OG20598	8	7	Capana06g001604	PGSC0003DMP400041783,PGSC0003DMP400041785	Sopen06g021060.1	SPI06g03835.1	Solyc06g060910.2.1	SLYcer06g03961.1	Capang06g001515
OG20599	8	7	Capana01g002708	PGSC0003DMP400011977,PGSC0003DMP400064098	Sopen01g034880.1	SPI01g06797.1	Solyc01g087980.4.1	SLYcer01g06530.1	Capang01g003249
OG20600	8	7	Capana04g001118	PGSC0003DMP400016748,PGSC0003DMP400016747	Sopen04g028970.1	SPI04g04471.1	Solyc04g072800.4.1	SLYcer04g04991.1	Capang04g001060
OG20601	8	7	Capana08g000543	PGSC0003DMP400014430,PGSC0003DMP400014431	Sopen08g018610.1	SPI08g04741.1	Solyc08g063040.4.1	SLYcer08g04845.1	Capang01g003157
OG20602	8	7	Capana02g000941	PGSC0003DMP400012212,PGSC0003DMP400012214	Sopen02g016670.1	SPI02g02434.1	Solyc02g067540.3.1	SLYcer02g03540.1	Capang02g000861
OG20603	8	7	Capana02g001408	PGSC0003DMP400036597	Sopen02g019200.1	SPI02g02715.1	Solyc02g070040.1.1	SLYcer02g03811.1	Capang00g000892,Capang02g001242
OG20604	8	7	Capana02g001765	PGSC0003DMP400018103,PGSC0003DMP400018102	Sopen02g021690.1	SPI02g02969.1	Solyc02g076790.4.1	SLYcer02g04075.1	Capang02g001572
OG20605	8	7	Capana01g000239	PGSC0003DMP400021588,PGSC0003DMP400021587	Sopen08g029330.1	SPI08g06225.1	Solyc08g081010.3.1	SLYcer08g06316.1	Capang01g000222
OG20606	8	7	Capana01g000194	PGSC0003DMP400021823,PGSC0003DMP400021824	Sopen08g029720.1	SPI08g06263.1	Solyc08g081400.4.1	SLYcer08g06354.1	Capang01g000182
OG20607	8	6	Capana08g001481	PGSC0003DMP400042735,PGSC0003DMP400042737,PGSC0003DMP400042736	Sopen01g042810.1	SPI01g07648.1	Solyc01g099260.3.1	SLYcer01g07622.1	
OG20608	8	7	Capana05g001580	PGSC0003DMP400012444,PGSC0003DMP400012443	Sopen05g029320.1	SPI05g04321.1	Solyc05g050840.3.1	SLYcer10g02650.1	Capang05g001281
OG20609	8	7	Capana00g000881	PGSC0003DMP400014538,PGSC0003DMP400014537	Sopen02g019760.1	SPI02g02768.1	Solyc02g070680.4.1	SLYcer02g03871.1	Capang02g001351
OG20610	8	7	Capana00g003431	PGSC0003DMP400021490,PGSC0003DMP400021489	Sopen08g030290.1	SPI08g06325.1	Solyc08g081990.3.1	SLYcer08g06412.1	Capang04g001513
OG20611	8	7	Capana03g001261	PGSC0003DMP400026706,PGSC0003DMP400026707	Sopen03g030930.1	SPI03g04413.1	Solyc03g111830.4.1	SLYcer03g04356.1	Capang03g001209
OG20612	8	7	Capana01g003035	PGSC0003DMP400035245,PGSC0003DMP400035244	Sopen09g012650.1	SPI09g01653.1	Solyc09g018890.3.1	SLYcer09g01803.1	Capang01g002701
OG20613	8	7	Capana08g002795	PGSC0003DMP400032466,PGSC0003DMP400032465	Sopen01g054050.1	SPI01g08807.1	Solyc01g112000.4.1	SLYcer01g08578.1	Capang01g005378
OG20614	8	7	Capana09g001298	PGSC0003DMP400029896,PGSC0003DMP400029897	Sopen09g008460.1	SPI09g01211.1	Solyc09g015180.4.1	SLYcer09g01357.1	Capang00g000688
OG20615	8	7	Capana03g002040	PGSC0003DMP400015991,PGSC0003DMP400015990	Sopen03g023110.1	SPI03g03424.1	Solyc03g083360.3.1	SLYcer03g03341.1	Capang03g001933
OG20616	8	7	Capana08g002144	PGSC0003DMP400005578,PGSC0003DMP400005579	Sopen01g048820.1	SPI01g08268.1	Solyc01g106450.3.1	SLYcer01g08036.1	Capang01g004689
OG20617	8	7	Capana03g001713	PGSC0003DMP400005696,PGSC0003DMP400005695	Sopen03g027910.1	SPI03g04031.1	Solyc03g097170.3.1	SLYcer03g03971.1	Capang03g001653
OG20618	8	7	Capana07g001359	PGSC0003DMP400056096,PGSC0003DMP400056095	Sopen07g011050.1	SPI07g03368.1	Solyc07g021550.3.1	SLYcer07g01671.1	Capang07g001386
OG20619	8	7	Capana01g003484	PGSC0003DMP400045177,PGSC0003DMP400045178	Sopen01g036240.1	SPI01g06964.1	Solyc01g090450.3.1	SLYcer01g06709.1	Capang08g000436
OG20620	8	7	Capana01g003350,Capana05g000889	PGSC0003DMP400061047	Sopen01g035190.1	SPI01g06852.1	Solyc01g088360.4.1	SLYcer01g06585.1	Capang08g000300
OG20621	8	7	Capana02g000494	PGSC0003DMP400027195,PGSC0003DMP400027194	Sopen02g013420.1	SPI02g02015.1	Solyc02g062420.4.1	SLYcer02g03134.1	Capang02g000451
OG20622	8	7	Capana02g001933	PGSC0003DMP400051736,PGSC0003DMP400051737	Sopen02g022860.1	SPI02g03097.1	Solyc02g078020.3.1	SLYcer02g04199.1	Capang02g001710
OG20623	8	7	Capana02g001932	PGSC0003DMP400051738,PGSC0003DMP400051739	Sopen02g022850.1	SPI02g03096.1	Solyc02g078010.4.1	SLYcer02g04198.1	Capang02g001709
OG20624	8	7	Capana02g001919	PGSC0003DMP400051750,PGSC0003DMP400051749	Sopen02g022800.1	SPI02g03092.1	Solyc02g077960.3.1	SLYcer02g04194.1	Capang02g001698
OG20625	8	7	Capana09g002215	PGSC0003DMP400032089,PGSC0003DMP400032088	Sopen03g021130.1	SPI03g03151.1	Solyc03g078350.3.1	SLYcer03g03049.1	Capang09g001724
OG20626	8	7	Capana05g002114	PGSC0003DMP400020643,PGSC0003DMP400020644	Sopen05g030750.1	SPI05g04519.1	Solyc05g052210.3.1	SLYcer10g02449.1	Capang05g001683
OG20627	8	7	Capana06g002286	PGSC0003DMP400006168,PGSC0003DMP400006167	Sopen06g015520.1	SPI06g03194.1	Solyc06g050130.3.1	SLYcer06g03289.1	Capang06g002142
OG20628	8	7	Capana07g001491	PGSC0003DMP400049293,PGSC0003DMP400049294	Sopen05g007820.1	SPI05g00982.1	Solyc05g013050.3.1	SLYcer05g00924.1	Capang11g001824
OG20629	8	7	Capana03g001332	PGSC0003DMP400026640,PGSC0003DMP400026641	Sopen03g030500.1	SPI03g04363.1	Solyc03g111370.3.1	SLYcer03g04303.1	Capang03g001262
OG20630	8	5		PGSC0003DMP400035259,PGSC0003DMP400030867		SPI07g03033.1,SPI12g02517.1	Solyc08g028900.1.1	SLYcer08g04271.1	Capang10g000747,Capang00g001359
OG20631	8	7	Capana01g002324	PGSC0003DMP400037845,PGSC0003DMP400037846	Sopen01g026080.1	SPI01g05489.1	Solyc01g059940.2.1	SLYcer01g05338.1	Capang01g002004
OG20632	8	7	Capana01g001149	PGSC0003DMP400052362,PGSC0003DMP400052360	Sopen08g023370.1	SPI08g05547.1	Solyc08g074780.3.1	SLYcer08g05671.1	Capang01g001002
OG20633	8	7	Capana00g002531	PGSC0003DMP400026410,PGSC0003DMP400026409	Sopen07g025450.1	SPI07g05395.1	Solyc07g051850.3.1	SLYcer07g04679.1	Capang07g001411
OG20634	8	7	Capana00g001507	PGSC0003DMP400013973,PGSC0003DMP400013974	Sopen04g032120.1	SPI04g04958.1	Solyc04g078520.3.1	SLYcer04g05461.1	Capang04g000541
OG20635	8	7	Capana05g000046,Capana00g001373	PGSC0003DMP400022556	Sopen04g008740.1	SPI04g01245.1	Solyc04g017650.4.1	SLYcer04g01514.1	Capang05g000031
OG20636	8	7	Capana09g000276	PGSC0003DMP400027153,PGSC0003DMP400027152	Sopen02g013550.1	SPI02g02031.1	Solyc02g062540.3.1	SLYcer02g03152.1	Capang09g000262
OG20637	8	7	Capana02g001038	PGSC0003DMP400012363,PGSC0003DMP400012362	Sopen02g017160.1	SPI02g02485.1	Solyc02g068050.4.1	SLYcer02g03589.1	Capang02g000956
OG20638	8	7	Capana02g000685	PGSC0003DMP400044174,PGSC0003DMP400044173	Sopen02g015120.1	SPI02g02236.1	Solyc02g064990.3.1	SLYcer02g03349.1	Capang02g000601
OG20639	8	7	Capana02g003129	PGSC0003DMP400017810,PGSC0003DMP400017809	Sopen02g035160.1	SPI02g04374.1	Solyc02g090480.4.1	SLYcer02g05452.1	Capang02g002838
OG20640	8	7	Capana02g001667	PGSC0003DMP400049432,PGSC0003DMP400049431	Sopen02g020960.1	SPI02g02896.1	Solyc02g071980.3.1	SLYcer02g04001.1	Capang02g001496
OG20641	8	7	Capana02g001646	PGSC0003DMP400010922,PGSC0003DMP400010921	Sopen07g024400.1	SPI07g04928.1	Solyc07g047970.4.1	SLYcer07g04254.1	Capang02g001474
OG20642	8	7	Capana03g001330	PGSC0003DMP400026723,PGSC0003DMP400026722	Sopen03g030520.1	SPI03g04365.1	Solyc03g111390.4.1	SLYcer03g04305.1	Capang03g001260
OG20643	8	7	Capana06g001506	PGSC0003DMP400029301,PGSC0003DMP400029302	Sopen06g021620.1	SPI06g04217.1	Solyc06g066370.4.1	SLYcer06g04355.1	Capang06g001432
OG20644	8	7	Capana06g002505	PGSC0003DMP400059528,PGSC0003DMP400050346	Sopen06g012110.1	SPI06g02742.1	Solyc06g036330.1.1	SLYcer06g02940.1	Capang06g002318
OG20645	8	7	Capana01g000246	PGSC0003DMP400021566,PGSC0003DMP400021567	Sopen08g029550.1	SPI08g06247.1	Solyc08g081240.3.1	SLYcer08g06337.1	Capang01g000230
OG20646	8	7	Capana03g001338	PGSC0003DMP400026726,PGSC0003DMP400026725	Sopen03g030470.1	SPI03g04360.1	Solyc03g111340.4.1	SLYcer03g04300.1	Capang03g001273
OG20647	8	7	Capana03g002026	PGSC0003DMP400016058,PGSC0003DMP400016057	Sopen03g023190.1	SPI03g03431.1	Solyc03g083420.4.1	SLYcer03g03348.1	Capang03g001923
OG20648	8	7	Capana01g000524,Capana10g000752	PGSC0003DMP400008495	Sopen08g027520.1	SPI08g06031.1	Solyc08g079060.4.1	SLYcer08g06139.1	Capang01g000462
OG20649	8	7	Capana03g000864	PGSC0003DMP400042638,PGSC0003DMP400042637	Sopen03g034080.1	SPI03g04751.1	Solyc03g115010.3.1	SLYcer03g04695.1	Capang03g000821
OG20650	8	7	Capana03g004569	PGSC0003DMP400010815,PGSC0003DMP400010814	Sopen09g032190.1	SPI09g04507.1	Solyc09g083270.4.1	SLYcer09g04847.1	Capang03g004374
OG20651	8	7	Capana07g001996	PGSC0003DMP400054166,PGSC0003DMP400054167	Sopen07g029380.1	SPI07g05855.1	Solyc07g056030.3.1	SLYcer07g05117.1	Capang07g002005
OG20652	8	7	Capana04g001169	PGSC0003DMP400047935,PGSC0003DMP400047936	Sopen04g028600.1	SPI04g04419.1	Solyc04g072440.4.1	SLYcer04g04940.1	Capang04g001107
OG20653	8	7	Capana02g000474	PGSC0003DMP400027148,PGSC0003DMP400027149	Sopen02g013570.1	SPI02g02036.1	Solyc02g062560.3.1	SLYcer02g03156.1	Capang02g000425
OG20654	8	7	Capana02g002826	PGSC0003DMP400029641,PGSC0003DMP400060551	Sopen02g031040.1	SPI02g03977.1	Solyc02g086380.1.1	SLYcer02g05042.1	Capang02g002553
OG20655	8	7	Capana02g000339	PGSC0003DMP400020915	Sopen02g009490.1	SPI02g01326.1	Solyc02g030170.4.1	SLYcer02g02426.1	Capang02g000291,Capang07g000938
OG20656	8	7	Capana02g002312	PGSC0003DMP400030974,PGSC0003DMP400030973	Sopen02g026160.1	SPI02g03434.1	Solyc02g081530.1.1	SLYcer02g04538.1	Capang02g002065
OG20657	8	7	Capana06g001246	PGSC0003DMP400028892,PGSC0003DMP400028891	Sopen06g021880.1	SPI06g03895.1	Solyc06g062400.2.1	SLYcer06g04025.1	Capang06g001204
OG20658	8	7	Capana02g003698	PGSC0003DMP400035061,PGSC0003DMP400035060	Sopen02g039110.1	SPI02g04768.1	Solyc02g094450.2.1	SLYcer02g05843.1	Capang02g003421
OG20659	8	7	Capana02g001485	PGSC0003DMP400036551,PGSC0003DMP400036550	Sopen02g019620.1	SPI02g02758.1	Solyc02g070530.4.1	SLYcer02g03855.1	Capang02g001304
OG20660	8	7	Capana03g004222	PGSC0003DMP400024760,PGSC0003DMP400024761	Sopen09g036160.1	SPI09g04961.1	Solyc09g098220.3.1	SLYcer09g05271.1	Capang03g004050
OG20661	8	7	Capana03g001986	PGSC0003DMP400032289,PGSC0003DMP400032288	Sopen03g022810.1	SPI03g03391.1	Solyc03g083000.3.1	SLYcer03g03304.1	Capang03g001882
OG20662	8	7	Capana03g001825	PGSC0003DMP400005788,PGSC0003DMP400005789	Sopen03g022040.1	SPI03g03312.1	Solyc03g081320.3.1	SLYcer03g03223.1	Capang03g001756
OG20663	8	7	Capana02g003065	PGSC0003DMP400007185,PGSC0003DMP400007186	Sopen02g037740.1	SPI02g04633.1	Solyc02g093170.4.1	SLYcer02g05713.1	Capang02g002776
OG20664	8	7	Capana03g003627	PGSC0003DMP400020144,PGSC0003DMP400020145	Sopen09g029920.1	SPI09g04152.1	Solyc09g075100.3.1	SLYcer09g04358.1	Capang03g003536
OG20665	8	7	Capana07g002188	PGSC0003DMP400009717,PGSC0003DMP400009718	Sopen04g024280.1	SPI04g03626.1	Solyc04g054460.3.1	SLYcer04g03915.1	Capang07g002208
OG20666	8	7	Capana04g001510	PGSC0003DMP400043094,PGSC0003DMP400043093	Sopen04g026250.1	SPI04g03982.1	Solyc04g063340.3.1	SLYcer04g04344.1	Capang04g001415
OG20667	8	7	Capana00g004187	PGSC0003DMP400038471,PGSC0003DMP400038470	Sopen07g032740.1	SPI07g06208.1	Solyc07g064560.4.1	SLYcer07g05493.1	Capang01g005128
OG20668	8	7	Capana01g000804	PGSC0003DMP400041916	Sopen08g025840.1	SPI08g05830.1	Solyc08g077260.3.1	SLYcer08g05940.1	Capang01g000725,Capang00g005338
OG20669	8	7	Capana01g000915	PGSC0003DMP400053794,PGSC0003DMP400053793	Sopen08g024620.1	SPI08g05703.1	Solyc08g075970.3.1	SLYcer08g05817.1	Capang01g000844
OG20670	8	7	Capana01g001040	PGSC0003DMP400053746,PGSC0003DMP400053747	Sopen08g024410.1	SPI08g05678.1	Solyc08g075760.3.1	SLYcer08g05795.1	Capang01g000884
OG20671	8	7	Capana02g002020	PGSC0003DMP400053128,PGSC0003DMP400038758	Sopen02g023780.1	SPI02g03194.1	Solyc02g078970.4.1	SLYcer02g04292.1	Capang02g001802
OG20672	8	7	Capana02g002601	PGSC0003DMP400006345,PGSC0003DMP400006344	Sopen02g028960.1	SPI02g03729.1	Solyc02g084220.3.1	SLYcer02g04815.1	Capang02g002341
OG20673	8	7	Capana07g002198	PGSC0003DMP400022025,PGSC0003DMP400022024	Sopen07g031430.1	SPI07g06078.1	Solyc07g063240.4.1	SLYcer07g05359.1	Capang07g002218
OG20674	8	7	Capana02g002617	PGSC0003DMP400006336,PGSC0003DMP400006335	Sopen02g029110.1	SPI02g03745.1	Solyc02g084400.4.1	SLYcer02g04835.1	Capang02g002353
OG20675	8	7	Capana00g003229	PGSC0003DMP400035827,PGSC0003DMP400035828	Sopen04g024840.1	SPI04g03749.1	Solyc04g055000.3.1	SLYcer04g04021.1	Capang12g001473
OG20676	8	7	Capana03g001989	PGSC0003DMP400032320,PGSC0003DMP400032321	Sopen03g022840.1	SPI03g03394.1	Solyc03g083030.3.1	SLYcer03g03307.1	Capang03g001885
OG20677	8	7	Capana03g001023	PGSC0003DMP400042548,PGSC0003DMP400042547	Sopen03g032840.1	SPI03g04603.1	Solyc03g113790.4.1	SLYcer03g04552.1	Capang03g000980
OG20678	8	7	Capana12g001628	PGSC0003DMP400035849,PGSC0003DMP400035850	Sopen04g024600.1	SPI04g03723.1	Solyc04g054800.3.1	SLYcer04g03998.1	Capang00g003691
OG20679	8	7	Capana00g003366	PGSC0003DMP400031942,PGSC0003DMP400031941	Sopen07g028730.1	SPI07g05738.1	Solyc07g054820.4.1	SLYcer07g04999.1	Capang00g000426
OG20680	8	7	Capana00g002187	PGSC0003DMP400049629,PGSC0003DMP400049627	Sopen06g025430.1	SPI06g04306.1	Solyc06g068160.3.1	SLYcer06g04444.1	Capang06g001089
OG20681	8	6		PGSC0003DMP400025433,PGSC0003DMP400038304	Sopen07g034140.1	SPI07g06351.1	Solyc07g065940.1.1	SLYcer07g05632.1	Capang03g000585,Capang00g002797
OG20682	8	7	Capana03g004582	PGSC0003DMP400010794,PGSC0003DMP400010795	Sopen09g032040.1	SPI09g04487.1	Solyc09g083150.4.1	SLYcer09g04829.1	Capang03g004387
OG20683	8	7	Capana02g002293	PGSC0003DMP400034266,PGSC0003DMP400034267	Sopen02g026030.1	SPI02g03421.1	Solyc02g081400.3.1	SLYcer02g04527.1	Capang02g002053
OG20684	8	7	Capana02g002217	PGSC0003DMP400028770,PGSC0003DMP400028769	Sopen02g025470.1	SPI02g03359.1	Solyc02g080780.3.1	SLYcer02g04465.1	Capang02g001990
OG20685	8	7	Capana09g001449	PGSC0003DMP400022824,PGSC0003DMP400022825	Sopen09g026930.1	SPI09g03608.1	Solyc09g065200.4.1	SLYcer09g03696.1	Capang09g001023
OG20686	8	7	Capana02g000866,Capana02g000858	PGSC0003DMP400043656	Sopen02g016150.1	SPI02g02370.1	Solyc02g066960.3.1	SLYcer02g03480.1	Capang02g000804
OG20687	8	7	Capana02g003044	PGSC0003DMP400043363,PGSC0003DMP400043361	Sopen02g037560.1	SPI02g04616.1	Solyc02g093000.3.1	SLYcer02g05695.1	Capang02g002757
OG20688	8	7	Capana06g000361	PGSC0003DMP400052973,PGSC0003DMP400052972	Sopen06g033240.1	SPI06g05129.1	Solyc06g076850.3.1	SLYcer06g05240.1	Capang06g000328
OG20689	8	7	Capana07g000663	PGSC0003DMP400036373,PGSC0003DMP400036374	Sopen07g020480.1	SPI07g04252.1	Solyc07g041210.3.1	SLYcer07g03528.1	Capang07g000663
OG20690	8	7	Capana07g002342	PGSC0003DMP400038619,PGSC0003DMP400038620	Sopen07g033400.1	SPI07g06275.1	Solyc07g065180.3.1	SLYcer07g05560.1	Capang07g002336
OG20691	8	7	Capana04g000442	PGSC0003DMP400029523,PGSC0003DMP400029521	Sopen04g033340.1	SPI04g05069.1	Solyc04g079760.4.1	SLYcer04g05573.1	Capang04g000418
OG20692	8	7	Capana06g001677	PGSC0003DMP400024386,PGSC0003DMP400024387	Sopen06g020700.1	SPI06g03797.1	Solyc06g060570.3.1	SLYcer06g03925.1	Capang06g001577
OG20693	8	7	Capana07g002368	PGSC0003DMP400038361,PGSC0003DMP400038360	Sopen07g033710.1	SPI07g06307.1	Solyc07g065500.2.1	SLYcer07g05589.1	Capang07g002367
OG20694	8	7	Capana03g000862	PGSC0003DMP400042688,PGSC0003DMP400042689	Sopen03g034580.1	SPI03g04806.1	Solyc03g115590.4.1	SLYcer03g04750.1	Capang03g000793
OG20695	8	7	Capana07g002416	PGSC0003DMP400038307,PGSC0003DMP400038308	Sopen07g034070.1	SPI07g06343.1	Solyc07g065880.4.1	SLYcer07g05624.1	Capang07g002414
OG20696	8	7	Capana02g002527	PGSC0003DMP400002874,PGSC0003DMP400002873	Sopen02g028060.1	SPI02g03629.1	Solyc02g083270.4.1	SLYcer02g04719.1	Capang02g002264
OG20697	8	7	Capana02g002465	PGSC0003DMP400002849,PGSC0003DMP400002851	Sopen02g027650.1	SPI02g03596.1	Solyc02g082850.3.1	SLYcer02g04678.1	Capang02g002204
OG20698	8	7	Capana02g002985	PGSC0003DMP400043259,PGSC0003DMP400043258	Sopen02g037070.1	SPI02g04568.1	Solyc02g092510.3.1	SLYcer02g05650.1	Capang02g002708
OG20699	8	7	Capana02g002742	PGSC0003DMP400006456,PGSC0003DMP400006455	Sopen02g029490.1	SPI02g03804.1	Solyc02g084820.3.1	SLYcer02g04881.1	Capang02g002465
OG20700	8	7	Capana03g004168	PGSC0003DMP400037882,PGSC0003DMP400037894	Sopen09g035450.1	SPI09g04887.1	Solyc09g092550.4.1	SLYcer09g05208.1	Capang03g004002
OG20701	8	7	Capana03g003925	PGSC0003DMP400029950,PGSC0003DMP400029951	Sopen09g033590.1	SPI09g04657.1	Solyc09g090650.3.1	SLYcer09g04988.1	Capang03g003806
OG20702	8	7	Capana06g000950	PGSC0003DMP400046874,PGSC0003DMP400046873	Sopen06g027780.1	SPI06g04559.1	Solyc06g071490.3.1	SLYcer06g04697.1	Capang06g000898
OG20703	8	7	Capana07g000820	PGSC0003DMP400023975,PGSC0003DMP400023974	Sopen07g022290.1	SPI07g04482.1	Solyc07g042590.4.1	SLYcer07g03767.1	Capang07g000924
OG20704	8	7	Capana03g002544	PGSC0003DMP400024450,PGSC0003DMP400024447	Sopen03g023680.1	SPI03g03492.1	Solyc03g083900.4.1	SLYcer03g03407.1	Capang03g002467
OG20705	8	7	Capana07g002365	PGSC0003DMP400038605,PGSC0003DMP400038604	Sopen07g033680.1	SPI07g06304.1	Solyc07g065470.4.1	SLYcer07g05586.1	Capang07g002364
OG20706	8	7	Capana04g001715	PGSC0003DMP400016236,PGSC0003DMP400016235	Sopen11g008910.1	SPI11g01130.1	Solyc11g016970.2.1	SLYcer11g01002.1	Capang00g002401
OG20707	8	7	Capana11g000164	PGSC0003DMP400000816,PGSC0003DMP400000815	Sopen11g026110.1	SPI11g03763.1	Solyc11g066360.2.1	SLYcer11g03700.1	Capang11g000164
OG20708	8	7	Capana10g001248	PGSC0003DMP400021164,PGSC0003DMP400021163	Sopen10g027610.1	SPI10g03521.1	Solyc10g075150.2.1	SLYcer10g05031.1	Capang10g001051
OG20709	8	7	Capana11g000173	PGSC0003DMP400000819,PGSC0003DMP400000820	Sopen11g026140.1	SPI11g03766.1	Solyc11g066390.2.1	SLYcer11g03703.1	Capang11g000171
OG20710	8	7	Capana11g000199	PGSC0003DMP400000830,PGSC0003DMP400000831	Sopen11g026280.1	SPI11g03780.1	Solyc11g066520.3.1	SLYcer11g03717.1	Capang11g000197
OG20711	8	6	Capana11g000192	PGSC0003DMP400000842,PGSC0003DMP400000841	Sopen11g026340.2,Sopen11g026340.1	SPI11g03787.1	Solyc11g066610.2.1		Capang11g000190
OG20712	8	7	Capana05g000818	PGSC0003DMP400027513,PGSC0003DMP400027512	Sopen11g005920.1	SPI11g00784.1	Solyc11g011160.1.1	SLYcer11g00637.1	Capang00g003608
OG20713	8	7	Capana04g002114	PGSC0003DMP400001678,PGSC0003DMP400001681	Sopen11g007580.1	SPI11g00978.1	Solyc11g012840.2.1	SLYcer11g00832.1	Capang02g000782
OG20714	8	7	Capana10g002119	PGSC0003DMP400048840,PGSC0003DMP400048841	Sopen10g031720.1	SPI10g04018.1	Solyc10g081220.3.1	SLYcer10g05512.1	Capang10g001875
OG20715	8	7	Capana01g002713	PGSC0003DMP400011933,PGSC0003DMP400011931	Sopen01g030130.1	SPI01g06240.1	Solyc01g068190.3.1	SLYcer01g05948.1	Capang01g002376
OG20716	8	7	Capana10g001993	PGSC0003DMP400030940	Sopen10g008830.1	SPI10g01111.1	Solyc10g018920.2.1	SLYcer10g01235.1	Capang10g000863,Capang10g000864
OG20717	8	7	Capana10g001039	PGSC0003DMP400013252,PGSC0003DMP400013251	Sopen10g013470.1	SPI10g01476.1	Solyc10g044780.2.1	SLYcer10g03168.1	Capang10g000778
OG20718	8	4		PGSC0003DMP400044004,PGSC0003DMP400044026,PGSC0003DMP400044005	Sopen11g030290.1	SPI11g04236.1,SPI11g04237.1		SLYcer11g04166.1,SLYcer11g04168.1	
OG20719	8	7	Capana11g001812	PGSC0003DMP400032121,PGSC0003DMP400032122	Sopen05g003620.1	SPI05g00446.1	Solyc05g007760.2.1	SLYcer05g00412.1	Capang11g001761
OG20720	8	7	Capana12g002874,Capana00g000227	PGSC0003DMP400023514	Sopen11g007370.1	SPI11g00950.1	Solyc11g012640.1.1	SLYcer11g00803.1	Capang00g005080
OG20721	8	7	Capana01g001362	PGSC0003DMP400048270,PGSC0003DMP400048271	Sopen01g037520.1	SPI01g07017.1	Solyc01g091740.4.1	SLYcer01g06844.1	Capang01g001184
OG20722	8	7	Capana08g001163	PGSC0003DMP400005910	Sopen01g040410.1	SPI01g07391.1	Solyc01g096700.4.1	SLYcer01g07881.1	Capang05g000731,Capang01g003737
OG20723	8	7	Capana11g002108	PGSC0003DMP400035914,PGSC0003DMP400035913	Sopen12g002600.1	SPI12g00320.1	Solyc12g006650.2.1	SLYcer12g00293.1	Capang11g002027
OG20724	8	7	Capana12g000136	PGSC0003DMP400008203,PGSC0003DMP400008204	Sopen12g034270.1	SPI12g05113.1	Solyc12g099600.2.1	SLYcer12g05163.1	Capang12g000109
OG20725	8	5	Capana00g001731			SPI07g01053.1,SPI07g01055.1	Solyc07g017820.3.1	SLYcer07g01034.1	Capang10g000741,Capang10g001136,Capang00g003000
OG20726	8	7	Capana10g001951	PGSC0003DMP400048956,PGSC0003DMP400048957	Sopen10g033080.1	SPI10g04194.1	Solyc10g083600.2.1	SLYcer10g05665.1	Capang10g001716
OG20727	8	7	Capana12g000204	PGSC0003DMP400008123,PGSC0003DMP400008124	Sopen12g033600.1	SPI12g05038.1	Solyc12g098850.2.1	SLYcer12g05086.1	Capang12g000181
OG20728	8	7	Capana12g000474	PGSC0003DMP400051002,PGSC0003DMP400051001	Sopen12g031980.1	SPI12g04829.1	Solyc12g096090.2.1	SLYcer12g04870.1	Capang12g000395
OG20729	8	7	Capana09g000884	PGSC0003DMP400026877,PGSC0003DMP400026876	Sopen12g005880.1	SPI12g00880.1	Solyc12g014100.2.1	SLYcer12g00831.1	Capang11g000125
OG20730	8	7	Capana01g002020,Capana07g000558	PGSC0003DMP400025974	Sopen01g014140.1	SPI01g02675.1	Solyc01g018020.3.1	SLYcer01g02603.1	Capang01g001729
OG20731	8	7	Capana10g002476	PGSC0003DMP400014667,PGSC0003DMP400014666	Sopen10g029180.1	SPI10g03700.1	Solyc10g078530.2.1	SLYcer10g05216.1	Capang10g002238
OG20732	8	7	Capana01g002820,Capana01g002824	PGSC0003DMP400009269	Sopen01g030940.1	SPI01g06337.1	Solyc01g079170.3.1	SLYcer01g06041.1	Capang01g002501
OG20733	8	7	Capana01g002932	PGSC0003DMP400066540,PGSC0003DMP400015821	Sopen01g031530.1	SPI01g06398.1	Solyc01g079770.2.1	SLYcer01g06103.1	Capang01g002635
OG20734	8	7	Capana08g002500	PGSC0003DMP400043675	Sopen01g051400.1	SPI01g08533.1	Solyc01g109230.3.1	SLYcer01g08310.1	Capang01g004821,Capang01g005022
OG20735	8	7	Capana08g002639	PGSC0003DMP400002986,PGSC0003DMP400002985	Sopen01g052610.1	SPI01g08661.1	Solyc01g110480.4.1	SLYcer01g08436.1	Capang01g005214
OG20736	8	7	Capana08g001580	PGSC0003DMP400042951,PGSC0003DMP400042952	Sopen01g043670.1	SPI01g07737.1	Solyc01g100180.4.1	SLYcer01g07535.1	Capang01g004128
OG20737	8	7	Capana05g001807	PGSC0003DMP400044267,PGSC0003DMP400044266	Sopen11g028720.1	SPI11g04064.1	Solyc11g070040.3.1	SLYcer11g03998.1	Capang00g000149
