OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG24025	14	5		PGSC0003DMP400020556,PGSC0003DMP400020552,PGSC0003DMP400020555,PGSC0003DMP400020551,PGSC0003DMP400020549	Sopen09g034130.1,Sopen09g034130.5,Sopen09g034130.3,Sopen09g034130.2,Sopen09g034130.4	SPI09g04712.1	Solyc09g091150.2.1,Solyc09g091160.1.1	SLYcer09g05045.1	
OG24049	14	7	Capana09g002370,Capana07g002495	PGSC0003DMP400029423	Sopen09g029240.1,Sopen09g004150.1	SPI09g04066.1,SPI09g04077.1,SPI09g00477.1	Solyc09g009410.3.1,Solyc09g074400.3.1	SLYcer09g00589.1,SLYcer09g04271.1	Capang07g002490,Capang09g001889
OG24078	14	6	Capana00g000865,Capana01g000019	PGSC0003DMP400010384,PGSC0003DMP400021619,PGSC0003DMP400010383	Sopen08g031590.2,Sopen08g004540.1,Sopen08g031590.1		Solyc05g004000.1.1,Solyc08g013690.1.1,Solyc08g013700.1.1	SLYcer08g06557.1	Capang01g000015,Capang08g001345
OG24137	14	7	Capana10g001888,Capana01g000634	PGSC0003DMP400039854,PGSC0003DMP400033687	Sopen10g005950.1,Sopen07g004550.1	SPI10g00682.1,SPI07g00624.1	Solyc07g008610.3.1,Solyc10g012190.3.1	SLYcer10g00807.1,SLYcer07g00576.1	Capang01g000575,Capang10g001667
OG24153	14	7	Capana11g001176,Capana08g000051	PGSC0003DMP400028613,PGSC0003DMP400032446	Sopen05g008220.1,Sopen01g003470.1	SPI01g00466.1,SPI05g01025.1	Solyc05g013410.3.1,Solyc01g007930.4.1	SLYcer01g00438.1,SLYcer05g00965.1	Capang08g000047,Capang11g001177
OG24159	14	7	Capana01g003086,Capana06g003044	PGSC0003DMP400011145,PGSC0003DMP400011146	Sopen06g003630.1,Sopen01g030810.1	SPI01g06499.1,SPI06g00367.1	Solyc01g080690.3.1,Solyc06g008880.3.1	SLYcer06g00583.1,SLYcer01g06199.1	Capang06g002793,Capang01g002770
OG24163	14	7	Capana05g001014,Capana07g000618	PGSC0003DMP400035988,PGSC0003DMP400024211	Sopen07g005490.1,Sopen05g027600.1	SPI05g04068.1,SPI07g00777.1	Solyc07g014620.1.1,Solyc05g046320.1.1	SLYcer07g00748.1,SLYcer10g02894.1	Capang05g000841,Capang07g000664
OG24267	14	7	Capana10g001370,Capana09g001555	PGSC0003DMP400014930,PGSC0003DMP400033326	Sopen09g007220.1,Sopen10g028420.1	SPI09g01073.1,SPI10g03621.1	Solyc09g014380.3.1,Solyc10g076790.2.1	SLYcer09g01191.1,SLYcer10g05139.1	Capang10g001162,Capang09g001124
OG24330	14	7	Capana10g000064,Capana07g002209	PGSC0003DMP400022035,PGSC0003DMP400043398,PGSC0003DMP400022038	Sopen10g002800.1,Sopen07g031500.1	SPI10g00289.1,SPI07g06088.1	Solyc07g063330.4.1,Solyc10g006890.4.1	SLYcer07g05369.1	Capang07g002230,Capang10g000062
OG24354	14	7	Capana05g002156,Capana00g002485	PGSC0003DMP400005014,PGSC0003DMP400018221,PGSC0003DMP400018220	Sopen09g028200.1,Sopen01g044350.1	SPI01g07802.1,SPI09g03787.1	Solyc01g100850.3.1,Solyc09g066470.4.1	SLYcer01g07467.1	Capang01g004225,Capang03g003251
OG24564	15	7	Capana01g000361,Capana12g001152	PGSC0003DMP400039414,PGSC0003DMP400019071	Sopen12g029080.1,Sopen08g028430.2,Sopen08g028430.1	SPI12g04451.1,SPI08g06130.1	Solyc12g056490.1.1,Solyc08g080080.4.1	SLYcer12g04496.1,SLYcer08g06228.1	Capang12g000955,Capang01g000332
OG24571	15	7	Capana00g004159,Capana10g000007	PGSC0003DMP400001966,PGSC0003DMP400001967,PGSC0003DMP400025345	Sopen07g032430.1,Sopen10g002350.1	SPI10g00240.1,SPI07g06178.1	Solyc07g064280.3.1,Solyc10g006400.3.1	SLYcer07g05465.1,SLYcer10g00372.1	Capang00g002434,Capang10g000007
OG24632	15	7	Capana10g002043	PGSC0003DMP400048918,PGSC0003DMP400015722,PGSC0003DMP400048917,PGSC0003DMP400015721	Sopen09g004970.1,Sopen10g032690.1	SPI09g00784.1,SPI10g04152.1	Solyc10g083210.2.1,Solyc09g010230.2.1	SLYcer10g05628.1,SLYcer09g00853.1	Capang10g001796,Capang09g001951
OG24637	15	7	Capana10g001429,Capana09g002007	PGSC0003DMP400033371,PGSC0003DMP400033370,PGSC0003DMP400015522	Sopen09g005430.1,Sopen10g035810.1	SPI10g04480.1,SPI10g04498.1	Solyc09g010720.3.1,Solyc10g086430.3.1	SLYcer10g05946.1,SLYcer09g00931.1	Capang09g001546,Capang10g001203
OG24764	15	6	Capana04g000133,Capana12g002327	PGSC0003DMP400047549,PGSC0003DMP400047496,PGSC0003DMP400061556		SPI04g05323.1	Solyc04g082080.1.1,Solyc11g007650.1.1,Solyc11g007620.1.1	SLYcer11g00369.1,SLYcer04g05809.1	Capang04g000123,Capang04g000121,Capang12g002005,Capang12g002006
OG24928	16	5		PGSC0003DMP400018098,PGSC0003DMP400018097,PGSC0003DMP400014866,PGSC0003DMP400018099,PGSC0003DMP400018100,PGSC0003DMP400014865,PGSC0003DMP400014867,PGSC0003DMP400014868	Sopen02g021670.1,Sopen06g017380.1	SPI06g03412.1,SPI02g02966.1	Solyc06g051410.4.1,Solyc02g076760.3.1	SLYcer02g04072.1,SLYcer06g03494.1	
OG24942	16	7	Capana06g001078,Capana03g000573	PGSC0003DMP400050412,PGSC0003DMP400050410,PGSC0003DMP400025020,PGSC0003DMP400050411	Sopen06g025860.1,Sopen03g036720.1	SPI03g05030.1,SPI06g04353.1	Solyc03g117810.4.1,Solyc06g068600.3.1	SLYcer03g04975.1,SLYcer06g04493.1	Capang06g001031,Capang03g000524
OG24980	16	7	Capana02g000804,Capana02g003206	PGSC0003DMP400046137,PGSC0003DMP400046136,PGSC0003DMP400046138,PGSC0003DMP400002674	Sopen02g034160.1,Sopen02g015900.1	SPI02g02317.1,SPI02g04273.1	Solyc02g089400.4.1,Solyc02g065680.3.1	SLYcer02g05352.1,SLYcer02g03424.1	Capang02g000739,Capang02g002945
OG25066	16	7	Capana08g000886,Capana09g002408,Capana12g002324,Capana12g002397	PGSC0003DMP400015695	Sopen09g005330.1,Sopen01g038290.1	SPI09g00830.1,SPI01g07167.1	Solyc01g094480.4.1,Solyc09g010620.1.1	SLYcer01g06919.1	Capang12g002003,Capang00g004973,Capang00g001893,Capang12g002062
OG25173	17	7	Capana07g002184,Capana09g000934	PGSC0003DMP400026850,PGSC0003DMP400026849,PGSC0003DMP400026851	Sopen07g031310.2,Sopen12g007160.2,Sopen07g031310.1,Sopen12g007160.1	SPI07g06066.1,SPI12g00842.1	Solyc12g013840.3.1,Solyc07g063120.4.1	SLYcer07g05347.1,SLYcer12g00799.1	Capang07g002204,Capang00g001235
OG25222	17	7	Capana05g002081,Capana00g004937	PGSC0003DMP400050758,PGSC0003DMP400020639,PGSC0003DMP400020638,PGSC0003DMP400050757,PGSC0003DMP400020637	Sopen05g030860.1,Sopen06g016480.1	SPI06g03317.1,SPI05g04538.1	Solyc06g050800.4.1,Solyc05g052300.4.1	SLYcer10g02434.1,SLYcer06g03394.1	Capang05g001649,Capang00g002288
OG25325	18	7	Capana09g000445	PGSC0003DMP400023984,PGSC0003DMP400005221	Sopen12g004270.1,Sopen07g022120.1,Sopen05g022270.1,Sopen07g034610.1	SPI07g04459.1,SPI05g03178.1,SPI12g00516.1	Solyc05g025985.1.1,Solyc12g009290.1.1,Solyc07g042490.1.1	SLYcer05g02579.1,SLYcer07g05681.1,SLYcer12g00488.1,SLYcer07g03745.1	Capang09g000130
OG25356	18	7	Capana02g003043,Capana04g000598	PGSC0003DMP400036329,PGSC0003DMP400063440,PGSC0003DMP400043317	Sopen03g008260.1,Sopen02g037550.1,Sopen04g032090.1	SPI04g04956.1,SPI03g01328.1,SPI02g04615.1	Solyc04g078490.1.1,Solyc02g092990.1.1,Solyc03g044220.1.1	SLYcer03g01120.1,SLYcer02g05694.1	Capang02g002756,Capang04g000546
OG25447	18	7	Capana07g000981,Capana01g002751,Capana00g004022	PGSC0003DMP400018629,PGSC0003DMP400011917,PGSC0003DMP400031315	Sopen01g030370.1,Sopen04g025540.1	SPI04g03878.1,SPI01g06265.1	Solyc04g056620.2.1,Solyc01g068410.4.1	SLYcer01g05972.1,SLYcer04g04238.1	Capang10g000683,Capang01g003887,Capang01g002417,Capang06g001858
OG25471	19	7	Capana03g001677	PGSC0003DMP400023286,PGSC0003DMP400044318	Sopen07g017550.1,Sopen05g009100.1,Sopen05g016940.1,Sopen05g009090.1	SPI05g01131.1,SPI07g03907.1,SPI05g02448.1	Solyc07g039200.4.1,Solyc05g018780.1.1,Solyc05g025630.3.1,Solyc05g014090.3.1	SLYcer05g01061.1,SLYcer05g01892.1,SLYcer05g02433.1,SLYcer07g03191.1	Capang03g001617
OG25575	19	7	Capana09g002368,Capana10g001970	PGSC0003DMP400004842,PGSC0003DMP400004843,PGSC0003DMP400049126,PGSC0003DMP400049125,PGSC0003DMP400004844	Sopen10g032950.1,Sopen09g004200.1,Sopen11g027050.1	SPI11g03864.1,SPI09g00485.1	Solyc09g009470.1.1,Solyc10g083480.2.1	SLYcer11g03802.1,SLYcer09g00597.1	Capang09g001884,Capang11g000271,Capang10g001736
OG25674	20	7	Capana12g001013,Capana00g004113,Capana03g000277	PGSC0003DMP400004512,PGSC0003DMP400054258,PGSC0003DMP400001403	Sopen04g028230.1,Sopen03g039570.1,Sopen01g051710.1	SPI03g05336.1,SPI04g04377.1,SPI01g08565.1	Solyc01g109520.3.1,Solyc03g120750.3.1,Solyc04g072060.4.1	SLYcer01g08343.1,SLYcer03g05296.1,SLYcer04g04897.1	Capang02g000116,Capang03g000266
OG25748	20	7	Capana03g000368,Capana03g000367	PGSC0003DMP400009879,PGSC0003DMP400010064,PGSC0003DMP400009920,PGSC0003DMP400010066,PGSC0003DMP400010065,PGSC0003DMP400010062,PGSC0003DMP400066110	Sopen03g038740.1,Sopen03g038770.1	SPI03g05215.1,SPI03g05212.1	Solyc03g119890.4.1,Solyc03g119500.1.1	SLYcer03g05151.1,SLYcer03g05152.1,SLYcer03g05155.1	Capang03g000342,Capang03g000341
OG25772	20	7	Capana06g000523,Capana11g000125,Capana05g001652	PGSC0003DMP400012657,PGSC0003DMP400012656,PGSC0003DMP400014286,PGSC0003DMP400012655,PGSC0003DMP400012654	Sopen11g027810.1,Sopen06g031340.1	SPI11g03938.1,SPI06g04918.1	Solyc11g069090.2.1,Solyc06g074940.4.1	SLYcer06g05058.1,SLYcer11g03875.1	Capang11g000120,Capang00g003866,Capang05g001333,Capang11g002251
OG25810	21	7	Capana07g001481,Capana00g004252,Capana07g001452	PGSC0003DMP400009354,PGSC0003DMP400015370,PGSC0003DMP400044211	Sopen05g026970.1,Sopen12g001790.2,Sopen07g026040.1,Sopen12g001790.1	SPI05g03964.1,SPI12g00218.1,SPI07g05467.1	Solyc07g052410.4.1,Solyc05g045660.3.1,Solyc12g005840.2.1	SLYcer12g00173.1,SLYcer07g04750.1,SLYcer05g03330.1	Capang00g005477,Capang07g001475
OG25838	21	7	Capana07g000694,Capana04g000459,Capana12g000687	PGSC0003DMP400005983,PGSC0003DMP400011547,PGSC0003DMP400027070	Sopen12g030880.1,Sopen04g033250.1,Sopen07g012650.1	SPI04g05061.1,SPI07g03247.1,SPI12g04682.1	Solyc12g088980.2.1,Solyc07g025140.4.1,Solyc04g079700.3.1	SLYcer07g01899.1,SLYcer04g05565.1,SLYcer12g04723.1	Capang07g000719,Capang04g000428,Capang12g000570
OG25839	21	7	Capana03g000726,Capana00g004663,Capana12g001413	PGSC0003DMP400009959,PGSC0003DMP400050159,PGSC0003DMP400027754	Sopen06g026300.1,Sopen03g037930.1,Sopen12g020110.1	SPI12g03720.1,SPI03g05158.1,SPI06g04396.1	Solyc12g040510.2.1,Solyc03g119040.3.1,Solyc06g069010.3.1	SLYcer06g04537.1,SLYcer12g03771.1,SLYcer03g05099.1	Capang11g001476,Capang00g000422,Capang12g001203
OG25887	21	7	Capana11g000045,Capana06g000544	PGSC0003DMP400021237,PGSC0003DMP400012707,PGSC0003DMP400021235,PGSC0003DMP400021234,PGSC0003DMP400034162,PGSC0003DMP400012705,PGSC0003DMP400021238,PGSC0003DMP400021236	Sopen11g028570.1,Sopen06g031360.1,Sopen06g031370.1	SPI11g04027.1,SPI06g04920.1	Solyc11g069710.2.1,Solyc06g074960.4.1	SLYcer06g05060.1,SLYcer11g03961.1	Capang00g003863,Capang11g000039
OG25987	22	7	Capana12g000271,Capana03g004101,Capana09g001478	PGSC0003DMP400008267,PGSC0003DMP400008268,PGSC0003DMP400035792,PGSC0003DMP400015350	Sopen00g009410.1,Sopen09g021150.1,Sopen09g035360.1	SPI12g04996.1,SPI09g04873.1,SPI09g02728.1	Solyc12g098570.2.1,Solyc09g057680.3.1,Solyc09g092460.4.1	SLYcer09g02797.1,SLYcer09g05201.1,SLYcer12g05037.1	Capang12g000236,Capang09g001061,Capang03g000972
OG25997	22	7	Capana11g000210,Capana00g003418	PGSC0003DMP400021764,PGSC0003DMP400000921,PGSC0003DMP400000922,PGSC0003DMP400021763,PGSC0003DMP400054759,PGSC0003DMP400047247,PGSC0003DMP400021762	Sopen11g026520.1,Sopen08g030370.1	SPI03g02097.1,SPI11g03808.1,SPI08g06334.1	Solyc11g066800.2.1,Solyc03g071840.2.1,Solyc08g082080.3.1	SLYcer08g06421.1,SLYcer11g03743.1,SLYcer03g01971.1	Capang11g000210,Capang00g001831
OG26055	23	7	Capana11g000002,Capana06g000312	PGSC0003DMP400032374,PGSC0003DMP400052997,PGSC0003DMP400057378	Sopen06g033720.1,Sopen11g028870.1,Sopen11g028870.2	SPI11g04085.1,SPI06g05180.1,SPI10g03601.1,SPI06g05181.1,SPI11g04081.1	Solyc06g082330.1.1,Solyc10g076640.1.1,Solyc06g082340.2.1	SLYcer11g04019.1,SLYcer11g04016.1,SLYcer06g05290.1,SLYcer06g05291.1	Capang06g000282,Capang11g000001,Capang10g001147
OG26083	23	7	Capana00g003747	PGSC0003DMP400005271,PGSC0003DMP400005445,PGSC0003DMP400024029,PGSC0003DMP400005272,PGSC0003DMP400024030,PGSC0003DMP400005444	Sopen07g022110.1,Sopen12g004260.1,Sopen05g021840.1	SPI07g04456.1,SPI12g00515.1,SPI05g03113.1	Solyc12g009280.3.1,Solyc07g042470.3.1,Solyc05g025920.3.1	SLYcer05g02527.1,SLYcer07g03742.1,SLYcer12g00487.1	Capang09g000134,Capang07g000840,Capang09g000133,Capang01g000431
OG26230	24	7	Capana11g000658,Capana10g001375,Capana08g002774,Capana06g002579	PGSC0003DMP400032482,PGSC0003DMP400032479,PGSC0003DMP400032480,PGSC0003DMP400021382,PGSC0003DMP400032481,PGSC0003DMP400044020,PGSC0003DMP400044019,PGSC0003DMP400021381	Sopen01g053900.1,Sopen11g030190.1	SPI01g08794.1,SPI11g04227.1	Solyc01g111860.4.1,Solyc11g072540.3.1	SLYcer01g08564.1,SLYcer11g04155.1	Capang01g005357,Capang10g000950,Capang06g002354,Capang11g000591
OG26259	25	7	Capana00g000367,Capana00g000523,Capana04g001484,Capana12g002458	PGSC0003DMP400043025,PGSC0003DMP400033289,PGSC0003DMP400006935,PGSC0003DMP400054106,PGSC0003DMP400054105	Sopen09g003290.1,Sopen11g003880.1,Sopen04g026460.1	SPI04g04016.1,SPI11g00557.1,SPI09g00361.1	Solyc04g064510.3.1,Solyc10g086310.1.1,Solyc11g008020.2.1,Solyc09g008460.3.1	SLYcer11g00410.1,SLYcer09g00447.1,SLYcer04g04388.1	Capang12g002107,Capang04g001388,Capang09g001780
OG26313	25	7	Capana01g004305,Capana01g004300,Capana03g001159,Capana01g004299,Capana03g001163,Capana09g002221,Capana01g004259,Capana01g004316,Capana01g004263,Capana01g004306,Capana01g004278	PGSC0003DMP400032222,PGSC0003DMP400046937	Sopen08g001460.1	SPI08g00114.1	Solyc08g005420.3.1	SLYcer08g00191.1	Capang08g001194,Capang03g001113,Capang08g001130,Capang09g001729,Capang08g001185,Capang03g001114,Capang08g001175,Capang08g001174
OG26341	26	7	Capana05g001990,Capana05g001989,Capana03g002827	PGSC0003DMP400024644,PGSC0003DMP400024647,PGSC0003DMP400047249,PGSC0003DMP400047251	Sopen03g026500.1,Sopen05g031330.1,Sopen03g026520.1,Sopen05g031340.1	SPI05g04586.1,SPI05g04587.1,SPI03g03931.1,SPI03g03929.1	Solyc05g052820.3.1,Solyc03g096390.3.1,Solyc03g096380.3.1,Solyc05g052830.3.1	SLYcer10g02385.1,SLYcer03g03874.1,SLYcer10g02384.1,SLYcer03g03872.1	Capang05g001562,Capang00g002866,Capang05g001563
OG26554	29	7	Capana02g000196,Capana02g001453,Capana04g001097,Capana01g001798,Capana00g005067	PGSC0003DMP400016766,PGSC0003DMP400016765,PGSC0003DMP400068830,PGSC0003DMP400036695,PGSC0003DMP400036696,PGSC0003DMP400033121,PGSC0003DMP400033122	Sopen02g019570.1,Sopen08g010700.1,Sopen04g029120.1	SPI04g04483.1,SPI08g02861.1,SPI02g02752.1	Solyc04g072930.1.1,Solyc02g070480.4.1,Solyc08g048430.4.1	SLYcer02g03849.1,SLYcer08g03061.1,SLYcer04g05002.1	Capang04g001036,Capang02g001289,Capang01g001506,Capang11g001516,Capang02g000198
OG26633	31	7	Capana12g002025,Capana00g001876,Capana03g001972	PGSC0003DMP400043399,PGSC0003DMP400034024,PGSC0003DMP400010368,PGSC0003DMP400022036,PGSC0003DMP400022037,PGSC0003DMP400034025,PGSC0003DMP400044322,PGSC0003DMP400044323,PGSC0003DMP400043400,PGSC0003DMP400032277	Sopen03g022690.1,Sopen06g018120.1,Sopen11g001670.1,Sopen03g022690.2	SPI03g03380.1,SPI06g03493.1,SPI09g00839.1,SPI11g00320.1	Solyc06g052070.3.1,Solyc11g005710.2.1,Solyc03g082870.4.1	SLYcer11g00161.1,SLYcer10g00421.1,SLYcer06g03579.1,SLYcer03g03292.1	Capang03g001872,Capang12g001746,Capang00g002241
OG26721	33	7	Capana12g002651,Capana08g002051,Capana08g002050,Capana05g001759,Capana08g002055,Capana05g001760,Capana08g002054	PGSC0003DMP400028338,PGSC0003DMP400029348,PGSC0003DMP400022199	Sopen11g004890.1,Sopen05g029950.1,Sopen01g047930.1,Sopen01g047920.1,Sopen01g047950.1,Sopen05g029960.1	SPI05g04418.1,SPI11g00672.1,SPI01g08170.1	Solyc11g009100.2.1,Solyc05g051530.4.1,Solyc01g105387.1.1,Solyc01g105450.4.1	SLYcer11g00530.1,SLYcer10g02545.1,SLYcer01g07932.1,SLYcer01g07927.1	Capang12g002291,Capang01g004609,Capang05g001436,Capang01g004614,Capang01g004612,Capang05g001438
OG26737	34	7	Capana01g001508,Capana09g001605,Capana09g001639	PGSC0003DMP400068205	Sopen09g006830.1,Sopen03g021420.1,Sopen05g009680.1,Sopen09g006840.1,Sopen09g006880.1,Sopen09g006900.1	SPI09g01036.1,SPI03g03202.1,SPI09g01015.1,SPI03g03181.1,SPI09g00993.1,SPI00g03307.1,SPI09g00999.1,SPI09g01030.1	Solyc03g078560.1.1,Solyc09g012010.1.1,Solyc03g078530.1.1,Solyc09g012020.1.1	SLYcer09g01093.1,SLYcer09g01142.1,SLYcer09g01148.1,SLYcer03g03103.1,SLYcer03g03081.1,SLYcer09g01086.1,SLYcer09g01127.1,SLYcer09g01114.1	Capang00g005387,Capang00g001550,Capang09g001222,Capang09g001195
OG26756	34	7	Capana00g004212,Capana04g002414,Capana02g002432,Capana02g002433,Capana02g002434	PGSC0003DMP400057927,PGSC0003DMP400032538,PGSC0003DMP400030526,PGSC0003DMP400030527,PGSC0003DMP400065892,PGSC0003DMP400022734	Sopen02g027210.1,Sopen10g020200.1,Sopen03g005940.1,Sopen02g012550.1,Sopen02g027200.1	SPI02g01885.1,SPI03g00870.1,SPI10g02244.1,SPI02g03558.1	Solyc10g048180.1.1,Solyc02g082520.3.1,Solyc03g032090.1.1,Solyc02g082510.1.1,Solyc02g038811.1.1	SLYcer02g02970.1,SLYcer10g03898.1,SLYcer02g04641.1,SLYcer03g00711.1	Capang02g002174,Capang02g002173,Capang02g002175,Capang01g005154,Capang04g002131
OG26776	35	7	Capana09g000448,Capana05g001315,Capana11g000710,Capana05g001317,Capana11g000709	PGSC0003DMP400013620,PGSC0003DMP400050190,PGSC0003DMP400050188,PGSC0003DMP400050189	Sopen12g002260.1,Sopen09g025480.2,Sopen09g025480.1,Sopen07g023410.1,Sopen05g019720.1	SPI12g00278.1,SPI09g03435.1,SPI07g04636.1,SPI05g02923.1,SPI12g00283.1,SPI12g00280.1	Solyc09g064320.3.1,Solyc05g025510.3.1,Solyc07g044850.3.1,Solyc09g064310.3.1,Solyc12g006300.2.1,Solyc12g006317.1.1	SLYcer12g00249.1,SLYcer09g03542.1,SLYcer07g03924.1,SLYcer12g00246.1,SLYcer05g02341.1	Capang00g001960,Capang00g000179,Capang09g000411,Capang11g000659
OG26846	37	7	Capana05g000364,Capana07g000433,Capana00g003140,Capana10g001439	PGSC0003DMP400027215,PGSC0003DMP400033284,PGSC0003DMP400002240,PGSC0003DMP400015543,PGSC0003DMP400048235,PGSC0003DMP400015542,PGSC0003DMP400015544,PGSC0003DMP400027216,PGSC0003DMP400006174,PGSC0003DMP400027214	Sopen04g005550.1,Sopen10g035730.1,Sopen06g001310.1,Sopen09g005110.1,Sopen11g030690.1	SPI06g00057.1,SPI10g04488.1,SPI09g00802.1,SPI11g04285.1,SPI04g00710.1,SPI10g04472.1	Solyc11g073050.2.1,Solyc06g005350.3.1,Solyc10g086350.2.1,Solyc09g010370.3.1,Solyc04g011360.3.1	SLYcer11g04211.1,SLYcer10g05938.1,SLYcer06g00288.1,SLYcer09g00892.1,SLYcer04g00895.1	Capang00g000316,Capang05g000320
OG26874	38	7	Capana12g000257,Capana11g002234	PGSC0003DMP400027742,PGSC0003DMP400063991,PGSC0003DMP400013222,PGSC0003DMP400001547,PGSC0003DMP400057277	Sopen12g033240.1,Sopen04g002090.1,Sopen04g009780.1,Sopen05g005620.1	SPI12g04133.1,SPI05g00671.1,SPI12g04980.1,SPI04g00269.1,SPI12g03317.1,SPI12g04143.1,SPI03g03401.1,SPI12g03332.1,SPI04g01617.1	Solyc12g098460.2.1,Solyc03g083110.1.1,Solyc04g007000.2.1,Solyc05g009790.1.1,Solyc12g150121.1.1	SLYcer04g00293.1,SLYcer12g03343.1,SLYcer05g00638.1,SLYcer04g01834.1,SLYcer12g05022.1,SLYcer03g03314.1,SLYcer12g03358.1,SLYcer12g04215.1,SLYcer12g04210.1,SLYcer12g04194.1,SLYcer12g04195.1	Capang11g002136,Capang12g000224
OG26893	38	7	Capana02g002425,Capana04g002415,Capana00g004133,Capana04g002492	PGSC0003DMP400048169,PGSC0003DMP400031200,PGSC0003DMP400024150,PGSC0003DMP400031202,PGSC0003DMP400024149,PGSC0003DMP400051202,PGSC0003DMP400032557,PGSC0003DMP400032536,PGSC0003DMP400032559,PGSC0003DMP400024151,PGSC0003DMP400032558,PGSC0003DMP400051201,PGSC0003DMP400032560,PGSC0003DMP400032556,PGSC0003DMP400051203	Sopen03g005930.1,Sopen03g005840.1,Sopen02g027140.1,Sopen02g011960.1	SPI02g01796.1,SPI03g00854.1,SPI03g00869.1,SPI02g03552.1	Solyc02g082450.3.1,Solyc03g031990.4.1,Solyc03g032080.4.1,Solyc02g037550.3.1	SLYcer03g00697.1,SLYcer02g04635.1,SLYcer02g02908.1,SLYcer03g00710.1	Capang02g002167,Capang07g001545,Capang04g002175
OG26926	40	7	Capana01g000511,Capana01g000513,Capana01g004422,Capana01g003581	PGSC0003DMP400022169,PGSC0003DMP400008486,PGSC0003DMP400002299,PGSC0003DMP400045120,PGSC0003DMP400008487,PGSC0003DMP400008488	Sopen10g007580.1,Sopen08g027590.1,Sopen01g036760.1,Sopen08g027600.1,Sopen08g003390.1	SPI01g07085.1,SPI08g06039.1,SPI08g06041.1,SPI08g00349.1,SPI10g00915.1,SPI08g06040.1	Solyc08g150103.1.1,Solyc08g079130.1.1,Solyc01g091030.3.1,Solyc10g018340.1.1,Solyc08g079140.1.1,Solyc08g079150.1.1	SLYcer08g06147.1,SLYcer01g06775.1,SLYcer10g01044.1,SLYcer08g06149.1,SLYcer08g00412.1,SLYcer08g06148.1	Capang01g000454,Capang02g000063,Capang03g002183,Capang08g000514,Capang03g002182,Capang01g000451,Capang03g002184
OG27037	46	7	Capana06g000177,Capana02g001930,Capana06g001400,Capana09g001187,Capana06g001401	PGSC0003DMP400030837,PGSC0003DMP400030838,PGSC0003DMP400027869,PGSC0003DMP400034861,PGSC0003DMP400026856,PGSC0003DMP400027868,PGSC0003DMP400027867,PGSC0003DMP400027870	Sopen06g034840.1,Sopen02g022840.1,Sopen05g022910.1,Sopen06g024040.3,Sopen09g024030.1,Sopen08g002880.1,Sopen08g002880.3,Sopen06g024040.1,Sopen08g002880.2,Sopen06g024040.2	SPI09g03235.1,SPI08g00291.1,SPI06g05298.1,SPI06g04125.1,SPI12g00859.1	Solyc05g026480.2.1,Solyc02g078000.2.1,Solyc09g061290.3.1,Solyc08g006910.4.1,Solyc06g083460.4.1,Solyc06g065640.3.1,Solyc12g013940.1.1	SLYcer05g02728.1,SLYcer08g00355.1,SLYcer06g05406.1,SLYcer12g00813.1,SLYcer09g03309.1,SLYcer06g04263.1	Capang02g001707,Capang06g001335,Capang06g001334,Capang09g000896,Capang06g000154
OG27039	46	7	Capana05g002349,Capana12g002523,Capana04g001726,Capana12g002556	PGSC0003DMP400052030,PGSC0003DMP400055493,PGSC0003DMP400052033,PGSC0003DMP400052031,PGSC0003DMP400052029,PGSC0003DMP400006063,PGSC0003DMP400054604,PGSC0003DMP400006062,PGSC0003DMP400024602,PGSC0003DMP400052032,PGSC0003DMP400013563,PGSC0003DMP400013148,PGSC0003DMP400013149	Sopen05g032440.1,Sopen03g010380.1,Sopen03g015320.1,Sopen03g010380.2,Sopen03g009910.1,Sopen03g010400.1,Sopen11g004230.1	SPI03g02941.1,SPI03g03021.1,SPI11g00601.1,SPI06g03881.1,SPI03g02620.1	Solyc11g008440.3.1,Solyc06g061260.2.1,Solyc06g061270.2.1,Solyc05g054025.1.1,Solyc03g063040.4.1,Solyc03g013160.4.1,Solyc05g053970.2.1,Solyc03g013440.4.1	SLYcer11g00457.1,SLYcer03g02842.1,SLYcer03g02494.1,SLYcer06g04009.1,SLYcer03g02841.1	Capang12g002207,Capang05g001887,Capang12g002175,Capang04g001615
OG27058	47	7	Capana01g003282,Capana02g003385	PGSC0003DMP400003217,PGSC0003DMP400036415,PGSC0003DMP400036418,PGSC0003DMP400064726,PGSC0003DMP400003216	Sopen01g032970.1	SPI01g05605.1,SPI08g03897.1,SPI08g03899.1,SPI01g06590.1,SPI01g05581.1,SPI07g00950.1,SPI08g04137.1,SPI08g04144.1,SPI07g00963.1,SPI01g05609.1,SPI01g05611.1,SPI08g04143.1,SPI01g05600.1,SPI01g05594.1,SPI07g00953.1,SPI08g04067.1,SPI01g05593.1	Solyc01g081400.3.1,Solyc01g150140.1.1,Solyc01g060370.2.1,Solyc07g017470.3.1	SLYcer01g05453.1,SLYcer08g03983.1,SLYcer01g06321.1,SLYcer01g05445.1,SLYcer01g05451.1,SLYcer01g05436.1,SLYcer01g05455.1,SLYcer01g05441.1,SLYcer07g00933.1,SLYcer08g03986.1,SLYcer01g05437.1,SLYcer01g05423.1,SLYcer07g00931.1,SLYcer07g00942.1,SLYcer08g04162.1,SLYcer08g04232.1	Capang02g003121,Capang08g000227
