OG	tree	original_polytomies	resolved_polytomies	inconsistent_triples	prunned_leaves
OG26258	(((SPI03g04225.1[&&NHX:species=S. pimp],Solyc03g098400.2.1[&&NHX:species=Tomato],SLYcer03g04163.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400026802[&&NHX:species=Potato],Sopen03g029140.1[&&NHX:species=S. Pennelli])S,(SPI06g05135.1[&&NHX:species=S. pimp],PGSC0003DMP400052975[&&NHX:species=Potato],Solyc06g076910.3.1[&&NHX:species=Tomato],SLYcer06g05246.1[&&NHX:species=Tomato Cherry],Capang03g000581[&&NHX:species=Wild pepper],Sopen06g033300.1[&&NHX:species=S. Pennelli])S)D,((((PGSC0003DMP400001888[&&NHX:species=Potato],(Capana12g002134[&&NHX:species=Dom. pepper],Capang12g001823[&&NHX:species=Wild pepper],PGSC0003DMP400001890[&&NHX:species=Potato])S)D,(SLYcer03g03844.1[&&NHX:species=Tomato Cherry],Capana05g000598[&&NHX:species=Dom. pepper],Capang05g000509[&&NHX:species=Wild pepper],Sopen03g026290.1[&&NHX:species=S. Pennelli],Solyc03g096190.2.1[&&NHX:species=Tomato],PGSC0003DMP400021139[&&NHX:species=Potato])S)D,PGSC0003DMP400036067[&&NHX:species=Potato])D,(Sopen07g007280.1[&&NHX:species=S. Pennelli],PGSC0003DMP400009669[&&NHX:species=Potato],Solyc07g018180.3.1[&&NHX:species=Tomato])S)D)D;	1	1	0	
OG26556	((((PGSC0003DMP400017840[&&NHX:species=Potato],Capana02g003149[&&NHX:species=Dom. pepper],Capang02g002856[&&NHX:species=Wild pepper])S,(SLYcer02g05434.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400017841[&&NHX:species=Potato],Capana02g003148[&&NHX:species=Dom. pepper],Sopen02g034990.1[&&NHX:species=S. Pennelli],SPI02g04358.1[&&NHX:species=S. pimp],Capang02g002855[&&NHX:species=Wild pepper],Solyc02g090300.3.1[&&NHX:species=Tomato])S)D,(((PGSC0003DMP400017843[&&NHX:species=Potato],PGSC0003DMP400017845[&&NHX:species=Potato])D,Capana02g003150[&&NHX:species=Dom. pepper],Solyc02g090290.3.1[&&NHX:species=Tomato],SLYcer02g05433.1[&&NHX:species=Tomato Cherry],SPI02g04357.1[&&NHX:species=S. pimp],Capang02g002857[&&NHX:species=Wild pepper])S,(SPI02g04356.1[&&NHX:species=S. pimp],PGSC0003DMP400017844[&&NHX:species=Potato])S)D)D,((Capang00g001229[&&NHX:species=Wild pepper],(PGSC0003DMP400049921[&&NHX:species=Potato],Capang03g004419[&&NHX:species=Wild pepper])S)D,(((Solyc09g098610.2.1[&&NHX:species=Tomato],PGSC0003DMP400010774[&&NHX:species=Potato],SLYcer09g04797.1[&&NHX:species=Tomato Cherry])S,PGSC0003DMP400010772[&&NHX:species=Potato])D,Capana03g004616[&&NHX:species=Dom. pepper])S)D)D;	1	1	58	Sopen02g034960.1,Sopen02g034980.1
OG26583	(((Capang06g001914[&&NHX:species=Wild pepper],Capana06g002072[&&NHX:species=Dom. pepper],SLYcer06g03617.1[&&NHX:species=Tomato Cherry],SPI06g03526.1[&&NHX:species=S. pimp],Sopen06g018410.1[&&NHX:species=S. Pennelli],Solyc06g053350.3.1[&&NHX:species=Tomato])S,((PGSC0003DMP400050716[&&NHX:species=Potato],PGSC0003DMP400050715[&&NHX:species=Potato])D,(Capang04g001317[&&NHX:species=Wild pepper],Solyc04g071160.3.1[&&NHX:species=Tomato],Capana04g001383[&&NHX:species=Dom. pepper],Sopen04g027110.1[&&NHX:species=S. Pennelli],SLYcer04g04779.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400001527[&&NHX:species=Potato],SPI04g04260.1[&&NHX:species=S. pimp])S)D)D,(((SLYcer06g03197.1[&&NHX:species=Tomato Cherry],Capana06g002309[&&NHX:species=Dom. pepper],PGSC0003DMP400047996[&&NHX:species=Potato],Capang06g001952[&&NHX:species=Wild pepper],Solyc06g048630.3.1[&&NHX:species=Tomato],SPI06g03100.1[&&NHX:species=S. pimp],Sopen06g014840.1[&&NHX:species=S. Pennelli])S,PGSC0003DMP400029126[&&NHX:species=Potato])D,(Solyc06g049040.4.1[&&NHX:species=Tomato],Capang06g002183[&&NHX:species=Wild pepper],SLYcer06g03272.1[&&NHX:species=Tomato Cherry],Capana06g002349[&&NHX:species=Dom. pepper],PGSC0003DMP400029125[&&NHX:species=Potato],Sopen07g027590.1[&&NHX:species=S. Pennelli],SPI06g03177.1[&&NHX:species=S. pimp])S)D)D;	2	2	0	
OG26594	((Sopen07g030450.1[&&NHX:species=S. Pennelli],Capana07g002063[&&NHX:species=Dom. pepper],Solyc07g062170.3.1[&&NHX:species=Tomato],Capang07g002099[&&NHX:species=Wild pepper],SLYcer07g05251.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400012576[&&NHX:species=Potato],SPI07g05975.1[&&NHX:species=S. pimp])S,((PGSC0003DMP400019702[&&NHX:species=Potato],Capang07g000127[&&NHX:species=Wild pepper])S,(PGSC0003DMP400019808[&&NHX:species=Potato],Capana07g000115[&&NHX:species=Dom. pepper],Capang07g000144[&&NHX:species=Wild pepper])S)D,((PGSC0003DMP400023348[&&NHX:species=Potato],PGSC0003DMP400024315[&&NHX:species=Potato])D,Sopen12g001440.1[&&NHX:species=S. Pennelli],Solyc12g005450.1.1[&&NHX:species=Tomato],SPI12g00178.1[&&NHX:species=S. pimp],SLYcer12g00132.1[&&NHX:species=Tomato Cherry])S,(((Capana07g000120[&&NHX:species=Dom. pepper],Capana07g000090[&&NHX:species=Dom. pepper])D,PGSC0003DMP400019807[&&NHX:species=Potato])S,(Capana00g001292[&&NHX:species=Dom. pepper],PGSC0003DMP400024460[&&NHX:species=Potato],Capang00g003232[&&NHX:species=Wild pepper])S)D,(Solyc04g005390.3.1[&&NHX:species=Tomato],SLYcer04g00216.1[&&NHX:species=Tomato Cherry],Sopen04g001380.1[&&NHX:species=S. Pennelli],Capana02g001183[&&NHX:species=Dom. pepper],SPI04g00187.1[&&NHX:species=S. pimp],PGSC0003DMP400031095[&&NHX:species=Potato])S)D;	1	0	0	
OG26623	(((PGSC0003DMP400024748[&&NHX:species=Potato],PGSC0003DMP400024745[&&NHX:species=Potato],((Capang01g000814[&&NHX:species=Wild pepper],PGSC0003DMP400024747[&&NHX:species=Potato],SLYcer05g00550.1[&&NHX:species=Tomato Cherry],Capana00g002620[&&NHX:species=Dom. pepper],SPI05g00585.1[&&NHX:species=S. pimp],Sopen05g004800.1[&&NHX:species=S. Pennelli])S,(PGSC0003DMP400024746[&&NHX:species=Potato:length=-0.60041],PGSC0003DMP400024744[&&NHX:species=Potato])D)D)D,(Capana08g001575[&&NHX:species=Dom. pepper],Sopen00g009010.1[&&NHX:species=S. Pennelli],(PGSC0003DMP400042941[&&NHX:species=Potato],PGSC0003DMP400042942[&&NHX:species=Potato])D,Solyc01g100110.4.1[&&NHX:species=Tomato],SPI01g07732.1[&&NHX:species=S. pimp],Capang01g004122[&&NHX:species=Wild pepper],SLYcer01g07540.1[&&NHX:species=Tomato Cherry])S)D,(((Sopen07g012250.1[&&NHX:species=S. Pennelli],SPI07g03183.1[&&NHX:species=S. pimp],SLYcer07g01835.1[&&NHX:species=Tomato Cherry])S,((SPI04g05015.1[&&NHX:species=S. pimp],PGSC0003DMP400014110[&&NHX:species=Potato],SLYcer04g05518.1[&&NHX:species=Tomato Cherry])S,PGSC0003DMP400014109[&&NHX:species=Potato])D)D,Capang04g000488[&&NHX:species=Wild pepper])S)D;	3	2	113	Solyc04g079120.3.1,Solyc07g024020.2.1,Solyc05g009070.4.1,Capana04g000533,Sopen04g032730.1
OG26632	(((SLYcer12g00264.1[&&NHX:species=Tomato Cherry],SPI12g00299.1[&&NHX:species=S. pimp],Solyc12g006460.2.1[&&NHX:species=Tomato],Sopen12g002400.1[&&NHX:species=S. Pennelli],PGSC0003DMP400041994[&&NHX:species=Potato])S,((PGSC0003DMP400046671[&&NHX:species=Potato],SLYcer10g00528.1[&&NHX:species=Tomato Cherry])S,(((Capana01g000832[&&NHX:species=Dom. pepper],Capang06g002253[&&NHX:species=Wild pepper])S,(Solyc10g007860.3.1[&&NHX:species=Tomato],Capang06g002261[&&NHX:species=Wild pepper],SPI10g00392.1[&&NHX:species=S. pimp],PGSC0003DMP400046672[&&NHX:species=Potato],Capana06g002433[&&NHX:species=Dom. pepper])S)D,PGSC0003DMP400019220[&&NHX:species=Potato])D)D)D,(((SLYcer08g00370.1[&&NHX:species=Tomato Cherry],SPI08g00307.1[&&NHX:species=S. pimp],PGSC0003DMP400035613[&&NHX:species=Potato],Capang08g001230[&&NHX:species=Wild pepper],Solyc08g007050.2.1[&&NHX:species=Tomato])S,(Capang06g001476[&&NHX:species=Wild pepper],Capana06g001562[&&NHX:species=Dom. pepper])S)D,(Capang08g000294[&&NHX:species=Wild pepper],SLYcer01g06258.1[&&NHX:species=Tomato Cherry],SPI01g06541.1[&&NHX:species=S. pimp],Solyc01g080900.4.1[&&NHX:species=Tomato],Capana01g003359[&&NHX:species=Dom. pepper],(PGSC0003DMP400003269[&&NHX:species=Potato],PGSC0003DMP400003270[&&NHX:species=Potato])D,Sopen01g032490.1[&&NHX:species=S. Pennelli])S)D)D;	1	1	21	Sopen10g003760.1
OG26653	((((((Sopen01g002500.1[&&NHX:species=S. Pennelli],Solyc01g006590.3.1[&&NHX:species=Tomato],SLYcer01g00334.1[&&NHX:species=Tomato Cherry])S,(Solyc01g006520.3.1[&&NHX:species=Tomato],SLYcer01g00325.1[&&NHX:species=Tomato Cherry],SPI01g00344.1[&&NHX:species=S. pimp])S)D,(Capana01g001581[&&NHX:species=Dom. pepper],Capana01g001620[&&NHX:species=Dom. pepper])D)S,(Capang01g001359[&&NHX:species=Wild pepper],Capana01g001580[&&NHX:species=Dom. pepper],(Sopen01g002510.1[&&NHX:species=S. Pennelli],Sopen01g002580.1[&&NHX:species=S. Pennelli])D,Solyc01g006530.1.1[&&NHX:species=Tomato])S)D,(Solyc01g014550.3.1[&&NHX:species=Tomato],SPI01g01890.1[&&NHX:species=S. pimp],SLYcer01g01809.1[&&NHX:species=Tomato Cherry],Capana09g000254[&&NHX:species=Dom. pepper])S)D,((((Solyc01g014510.2.1[&&NHX:species=Tomato],PGSC0003DMP400007094[&&NHX:species=Potato])S,PGSC0003DMP400055133[&&NHX:species=Potato])D,SLYcer01g01833.1[&&NHX:species=Tomato Cherry],Capana09g000273[&&NHX:species=Dom. pepper],SPI01g01914.1[&&NHX:species=S. pimp])S,((PGSC0003DMP400052091[&&NHX:species=Potato],PGSC0003DMP400068101[&&NHX:species=Potato])D,(Capana09g000242[&&NHX:species=Dom. pepper],Capana09g000252[&&NHX:species=Dom. pepper])D,SLYcer01g01791.1[&&NHX:species=Tomato Cherry],SPI01g01873.1[&&NHX:species=S. pimp],Sopen01g009210.1[&&NHX:species=S. Pennelli],Solyc01g014520.1.1[&&NHX:species=Tomato])S[&&NHX:length=-0.71832])D)D;	1	1	12	Capang01g001348
OG26714	((((Sopen09g030710.1[&&NHX:species=S. Pennelli],Sopen09g030720.1[&&NHX:species=S. Pennelli])D,Solyc09g075910.1.1[&&NHX:species=Tomato],Capana03g003725[&&NHX:species=Dom. pepper],SLYcer09g04433.1[&&NHX:species=Tomato Cherry],Capang03g003617[&&NHX:species=Wild pepper],PGSC0003DMP400055135[&&NHX:species=Potato])S,(PGSC0003DMP400055136[&&NHX:species=Potato],Capana03g003724[&&NHX:species=Dom. pepper],SLYcer09g04434.1[&&NHX:species=Tomato Cherry],Solyc09g075920.1.1[&&NHX:species=Tomato],Sopen09g030750.1[&&NHX:species=S. Pennelli])S)D,((PGSC0003DMP400007131[&&NHX:species=Potato],((PGSC0003DMP400007096[&&NHX:species=Potato],(Solyc11g005630.1.1[&&NHX:species=Tomato],Sopen11g001590.1[&&NHX:species=S. Pennelli],SPI11g00310.1[&&NHX:species=S. pimp],Capana12g001989[&&NHX:species=Dom. pepper],SLYcer11g00153.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400007130[&&NHX:species=Potato])S)D,PGSC0003DMP400007093[&&NHX:species=Potato])D)D,((Capana03g002331[&&NHX:species=Dom. pepper],Capang03g002240[&&NHX:species=Wild pepper],(PGSC0003DMP400032146[&&NHX:species=Potato],PGSC0003DMP400032145[&&NHX:species=Potato])D,SPI03g03154.1[&&NHX:species=S. pimp],Sopen03g021160.1[&&NHX:species=S. Pennelli],Solyc03g078370.1.1[&&NHX:species=Tomato])S,(Capana03g002330[&&NHX:species=Dom. pepper],Sopen03g021150.1[&&NHX:species=S. Pennelli],Solyc03g078360.1.1[&&NHX:species=Tomato],PGSC0003DMP400032151[&&NHX:species=Potato])S)D)D)D;	2	2	6	SPI09g04225.1
OG26721	((((Sopen01g047950.1[&&NHX:species=S. Pennelli],Solyc01g105450.4.1[&&NHX:species=Tomato],SPI01g08170.1[&&NHX:species=S. pimp],PGSC0003DMP400022199[&&NHX:species=Potato],Capana08g002055[&&NHX:species=Dom. pepper])S,(Capang01g004614[&&NHX:species=Wild pepper],Capana08g002054[&&NHX:species=Dom. pepper])S)D,((Solyc01g105387.1.1[&&NHX:species=Tomato],Capang01g004609[&&NHX:species=Wild pepper],SLYcer01g07927.1[&&NHX:species=Tomato Cherry],Sopen01g047920.1[&&NHX:species=S. Pennelli],Capana08g002050[&&NHX:species=Dom. pepper])S,(Capang01g004612[&&NHX:species=Wild pepper],SLYcer01g07932.1[&&NHX:species=Tomato Cherry],Sopen01g047930.1[&&NHX:species=S. Pennelli],Capana08g002051[&&NHX:species=Dom. pepper])S)D)D,(((Capana05g001759[&&NHX:species=Dom. pepper],Capana05g001760[&&NHX:species=Dom. pepper])D,(Sopen05g029960.1[&&NHX:species=S. Pennelli],Sopen05g029950.1[&&NHX:species=S. Pennelli])D,(SLYcer10g02545.1[&&NHX:species=Tomato Cherry],SPI05g04418.1[&&NHX:species=S. pimp])S)S,(SPI11g00672.1[&&NHX:species=S. pimp],SLYcer11g00530.1[&&NHX:species=Tomato Cherry],Capana12g002651[&&NHX:species=Dom. pepper],Solyc11g009100.2.1[&&NHX:species=Tomato],Capang12g002291[&&NHX:species=Wild pepper],Sopen11g004890.1[&&NHX:species=S. Pennelli],PGSC0003DMP400028338[&&NHX:species=Potato])S)D)D;	1	1	42	Capang05g001438,Capang05g001436,PGSC0003DMP400029348,Solyc05g051530.4.1
OG26726	((Capang01g004436[&&NHX:species=Wild pepper],Sopen01g046190.1[&&NHX:species=S. Pennelli],SLYcer01g07278.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400043179[&&NHX:species=Potato],SPI01g07984.1[&&NHX:species=S. pimp],Capana08g001875[&&NHX:species=Dom. pepper])S,(PGSC0003DMP400022855[&&NHX:species=Potato],SLYcer04g05110.1[&&NHX:species=Tomato Cherry],Sopen00g003220.1[&&NHX:species=S. Pennelli],Capang04g000879[&&NHX:species=Wild pepper],Capana04g000919[&&NHX:species=Dom. pepper],Solyc04g075000.1.1[&&NHX:species=Tomato],SPI04g04587.1[&&NHX:species=S. pimp])S,(PGSC0003DMP400012106[&&NHX:species=Potato],Solyc01g088050.3.1[&&NHX:species=Tomato],Sopen01g034930.1[&&NHX:species=S. Pennelli],SLYcer01g06538.1[&&NHX:species=Tomato Cherry],SPI01g06805.1[&&NHX:species=S. pimp],Capang01g002358[&&NHX:species=Wild pepper],Capana01g002710[&&NHX:species=Dom. pepper])S,((Sopen03g004290.1[&&NHX:species=S. Pennelli],SLYcer03g00427.1[&&NHX:species=Tomato Cherry],Capana03g002229[&&NHX:species=Dom. pepper],Solyc03g025450.4.1[&&NHX:species=Tomato],Capang03g002127[&&NHX:species=Wild pepper],SPI03g00646.1[&&NHX:species=S. pimp],PGSC0003DMP400027702[&&NHX:species=Potato])S,((Sopen03g004290.2[&&NHX:species=S. Pennelli],PGSC0003DMP400027701[&&NHX:species=Potato])S,(((Capang12g000688[&&NHX:species=Wild pepper],Capana12g000810[&&NHX:species=Dom. pepper])S,Capang11g001064[&&NHX:species=Wild pepper])D,PGSC0003DMP400027704[&&NHX:species=Potato])S)D)D)D;	1	0	0	
OG26815	((((Solyc03g043710.1.1[&&NHX:species=Tomato],SLYcer03g01032.1[&&NHX:species=Tomato Cherry],Capang04g001911[&&NHX:species=Wild pepper],Sopen03g007550.1[&&NHX:species=S. Pennelli],PGSC0003DMP400064078[&&NHX:species=Potato],SPI03g01231.1[&&NHX:species=S. pimp])S,(PGSC0003DMP400069317[&&NHX:species=Potato],SPI01g08236.1[&&NHX:species=S. pimp],Sopen01g048540.1[&&NHX:species=S. Pennelli],Capang01g004720[&&NHX:species=Wild pepper],Solyc01g106160.3.1[&&NHX:species=Tomato],Capana08g002174[&&NHX:species=Dom. pepper])S)D,((Capang03g003959[&&NHX:species=Wild pepper],Capana03g004108[&&NHX:species=Dom. pepper],Sopen10g018110.1[&&NHX:species=S. Pennelli],SLYcer10g03745.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400052506[&&NHX:species=Potato],SPI10g02089.1[&&NHX:species=S. pimp],Solyc10g047680.3.1[&&NHX:species=Tomato])S,PGSC0003DMP400052502[&&NHX:species=Potato])D)D,((((Capang01g001391[&&NHX:species=Wild pepper],Solyc10g047810.3.1[&&NHX:species=Tomato],PGSC0003DMP400007802[&&NHX:species=Potato],Capana01g001685[&&NHX:species=Dom. pepper])S,PGSC0003DMP400007809[&&NHX:species=Potato])D,((SPI10g02103.1[&&NHX:species=S. pimp],PGSC0003DMP400007801[&&NHX:species=Potato],SLYcer10g03757.1[&&NHX:species=Tomato Cherry])S,PGSC0003DMP400007800[&&NHX:species=Potato])D)D,((PGSC0003DMP400007797[&&NHX:species=Potato],((SLYcer10g03794.1[&&NHX:species=Tomato Cherry],SPI10g02156.1[&&NHX:species=S. pimp])S,SPI10g02138.1[&&NHX:species=S. pimp])D)S,(SPI10g02155.1[&&NHX:species=S. pimp],SLYcer10g03793.1[&&NHX:species=Tomato Cherry])S)D)D)D;	1	1	4	Solyc10g047700.3.1
OG26828	(((((SLYcer02g04535.1[&&NHX:species=Tomato Cherry],Sopen02g026120.1[&&NHX:species=S. Pennelli],PGSC0003DMP400034283[&&NHX:species=Potato],Solyc02g081480.4.1[&&NHX:species=Tomato])S,Sopen02g026140.1[&&NHX:species=S. Pennelli])D,((Capang01g002663[&&NHX:species=Wild pepper],Capang02g002060[&&NHX:species=Wild pepper])D,Solyc02g081500.3.1[&&NHX:species=Tomato],PGSC0003DMP400034274[&&NHX:species=Potato])S)D,(((PGSC0003DMP400034282[&&NHX:species=Potato],SPI02g03429.1[&&NHX:species=S. pimp])S,((PGSC0003DMP400034718[&&NHX:species=Potato],PGSC0003DMP400034719[&&NHX:species=Potato])D,SPI02g03431.1[&&NHX:species=S. pimp])S[&&NHX:length=-8.89779])D,(PGSC0003DMP400054808[&&NHX:species=Potato],SLYcer01g00512.1[&&NHX:species=Tomato Cherry])S)D)D,(Capang00g003343[&&NHX:species=Wild pepper],Sopen03g023240.1[&&NHX:species=S. Pennelli],Solyc03g083470.3.1[&&NHX:species=Tomato],PGSC0003DMP400015985[&&NHX:species=Potato],Capana00g003859[&&NHX:species=Dom. pepper],SLYcer03g03355.1[&&NHX:species=Tomato Cherry],SPI03g03438.1[&&NHX:species=S. pimp])S,(PGSC0003DMP400053339[&&NHX:species=Potato],Sopen02g036430.1[&&NHX:species=S. Pennelli],Capana02g002915[&&NHX:species=Dom. pepper],Solyc02g091860.3.1[&&NHX:species=Tomato],SPI02g04498.1[&&NHX:species=S. pimp],SLYcer02g05582.1[&&NHX:species=Tomato Cherry])S,(((PGSC0003DMP400034280[&&NHX:species=Potato],PGSC0003DMP400034281[&&NHX:species=Potato])D,Capana02g002302[&&NHX:species=Dom. pepper])S,(SPI01g00543.1[&&NHX:species=S. pimp],(PGSC0003DMP400018583[&&NHX:species=Potato],(PGSC0003DMP400018572[&&NHX:species=Potato],Sopen01g004030.1[&&NHX:species=S. Pennelli])S)D)S)D)D;	3	2	0	
OG26852	(((((Capang07g000524[&&NHX:species=Wild pepper],Capana07g000478[&&NHX:species=Dom. pepper])S,Capang07g001052[&&NHX:species=Wild pepper])D,(PGSC0003DMP400005946[&&NHX:species=Potato],Solyc04g078410.4.1[&&NHX:species=Tomato],Capana04g000608[&&NHX:species=Dom. pepper],Sopen04g032020.1[&&NHX:species=S. Pennelli],SLYcer04g05451.1[&&NHX:species=Tomato Cherry],SPI04g04949.1[&&NHX:species=S. pimp],Capang04g000555[&&NHX:species=Wild pepper])S)D,(SLYcer03g00036.1[&&NHX:species=Tomato Cherry],Capana04g002883[&&NHX:species=Dom. pepper],Solyc03g005130.3.1[&&NHX:species=Tomato],SPI03g00199.1[&&NHX:species=S. pimp],PGSC0003DMP400023684[&&NHX:species=Potato],Sopen03g001140.1[&&NHX:species=S. Pennelli])S)D,((Capang00g002315[&&NHX:species=Wild pepper],SLYcer11g00981.1[&&NHX:species=Tomato Cherry],SPI11g01109.1[&&NHX:species=S. pimp],PGSC0003DMP400052589[&&NHX:species=Potato],Solyc11g013880.1.1[&&NHX:species=Tomato],Sopen11g008800.1[&&NHX:species=S. Pennelli],Capana04g001884[&&NHX:species=Dom. pepper])S,((Capana03g002082[&&NHX:species=Dom. pepper],Sopen03g003720.1[&&NHX:species=S. Pennelli],SLYcer03g00358.1[&&NHX:species=Tomato Cherry],Solyc03g007790.3.1[&&NHX:species=Tomato],Capang03g001967[&&NHX:species=Wild pepper],SPI03g00593.1[&&NHX:species=S. pimp])S,((SPI06g02759.1[&&NHX:species=S. pimp],Sopen06g012450.1[&&NHX:species=S. Pennelli],Solyc06g036470.3.1[&&NHX:species=Tomato],Capana06g002474[&&NHX:species=Dom. pepper],Capang06g002291[&&NHX:species=Wild pepper],PGSC0003DMP400050355[&&NHX:species=Potato],SLYcer06g02958.1[&&NHX:species=Tomato Cherry])S,PGSC0003DMP400050356[&&NHX:species=Potato])D)D)D)D;	1	1	0	
OG26906	((Solyc06g053730.1.1[&&NHX:species=Tomato],SPI06g03570.1[&&NHX:species=S. pimp],PGSC0003DMP400028536[&&NHX:species=Potato],Sopen06g018840.1[&&NHX:species=S. Pennelli],Capang06g001945[&&NHX:species=Wild pepper],SLYcer06g03661.1[&&NHX:species=Tomato Cherry],Capana06g002115[&&NHX:species=Dom. pepper])S,(((Capana01g000056[&&NHX:species=Dom. pepper],Capang01g000048[&&NHX:species=Wild pepper],PGSC0003DMP400021419[&&NHX:species=Potato],Solyc08g083040.4.1[&&NHX:species=Tomato],Sopen08g031260.1[&&NHX:species=S. Pennelli])S,(Solyc08g008550.4.1[&&NHX:species=Tomato],Capana00g000942[&&NHX:species=Dom. pepper],Capang08g001332[&&NHX:species=Wild pepper],Sopen08g004390.1[&&NHX:species=S. Pennelli])S)D,(((Capang06g001033[&&NHX:species=Wild pepper],SLYcer06g04492.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400050390[&&NHX:species=Potato],Capana06g001076[&&NHX:species=Dom. pepper],(Sopen06g025850.1[&&NHX:species=S. Pennelli],Sopen06g025850.2[&&NHX:species=S. Pennelli])D,SPI06g04352.1[&&NHX:species=S. pimp],Solyc06g068590.4.1[&&NHX:species=Tomato])S,(Sopen03g036700.1[&&NHX:species=S. Pennelli],SLYcer03g04973.1[&&NHX:species=Tomato Cherry],Capana03g000569[&&NHX:species=Dom. pepper],Solyc03g117790.2.1[&&NHX:species=Tomato],(PGSC0003DMP400025018[&&NHX:species=Potato],(PGSC0003DMP400025017[&&NHX:species=Potato],PGSC0003DMP400025019[&&NHX:species=Potato])D)D,SPI03g05028.1[&&NHX:species=S. pimp],Capang03g000521[&&NHX:species=Wild pepper])S)D,(Sopen02g031560.1[&&NHX:species=S. Pennelli],Solyc02g086790.4.1[&&NHX:species=Tomato],SPI02g04027.1[&&NHX:species=S. pimp],Capang02g003224[&&NHX:species=Wild pepper],SLYcer02g05089.1[&&NHX:species=Tomato Cherry],Capana02g003501[&&NHX:species=Dom. pepper])S)D)D)D;	2	2	0	
OG26950	((((((PGSC0003DMP400017808[&&NHX:species=Potato],PGSC0003DMP400017807[&&NHX:species=Potato])D,Solyc02g090510.3.1[&&NHX:species=Tomato],Sopen02g035180.1[&&NHX:species=S. Pennelli],Capana02g003127[&&NHX:species=Dom. pepper],SLYcer02g05455.1[&&NHX:species=Tomato Cherry],SPI02g04377.1[&&NHX:species=S. pimp],Capang02g002836[&&NHX:species=Wild pepper])S,(PGSC0003DMP400001460[&&NHX:species=Potato],(SPI02g02248.1[&&NHX:species=S. pimp],Solyc02g065070.3.1[&&NHX:species=Tomato],Capang02g000628[&&NHX:species=Wild pepper],PGSC0003DMP400001461[&&NHX:species=Potato],SLYcer02g03360.1[&&NHX:species=Tomato Cherry],Sopen05g015230.1[&&NHX:species=S. Pennelli],Capana02g000725[&&NHX:species=Dom. pepper])S)D)D,(SPI01g08457.1[&&NHX:species=S. pimp],SLYcer01g08235.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400044738[&&NHX:species=Potato],Capang01g004960[&&NHX:species=Wild pepper],Capana08g002421[&&NHX:species=Dom. pepper],Solyc01g108400.3.1[&&NHX:species=Tomato],Sopen01g050620.1[&&NHX:species=S. Pennelli])S)D,(Capana10g002461[&&NHX:species=Dom. pepper],Solyc10g078390.3.1[&&NHX:species=Tomato],SLYcer10g05202.1[&&NHX:species=Tomato Cherry],Capang10g002225[&&NHX:species=Wild pepper],Sopen10g029050.1[&&NHX:species=S. Pennelli],PGSC0003DMP400014703[&&NHX:species=Potato],SPI10g03686.1[&&NHX:species=S. pimp])S)D,((Solyc03g082500.4.1[&&NHX:species=Tomato],Sopen03g022230.1[&&NHX:species=S. Pennelli],Capana03g001919[&&NHX:species=Dom. pepper],PGSC0003DMP400005804[&&NHX:species=Potato],Capang03g001828[&&NHX:species=Wild pepper])S,(Sopen01g040100.1[&&NHX:species=S. Pennelli],Solyc01g096350.3.1[&&NHX:species=Tomato],SLYcer01g07916.1[&&NHX:species=Tomato Cherry],Capang01g003687[&&NHX:species=Wild pepper],Capana08g001102[&&NHX:species=Dom. pepper],SPI01g07357.1[&&NHX:species=S. pimp])S)D)D;	1	1	0	
