Gen_a	Gen_b	Species_a	Species_b	og	normalized_bit_score	Hormone
Solyc04g081490	Capang10g001902	tomato	CaChiltepin.pep	27582	1	Auxin
Solyc04g081490	Capang10g001125	tomato	CaChiltepin.pep	27582	1	Auxin
Solyc04g081490	Capang09g001352	tomato	CaChiltepin.pep	27582	1	Auxin
Solyc04g081490	Capang06g000348	tomato	CaChiltepin.pep	27582	1	Auxin
Solyc04g081490	SLYcer10g05485	tomato	TomatoCerasiforme	27582	1	Auxin
Solyc04g081490	Capang06g002451	tomato	CaChiltepin.pep	27582	1	Auxin
Solyc04g081490	PGSC0003DMP400025187\tPGSC0003DMT400037094	tomato	Potato	27582	1	Auxin
Solyc04g081490	SLYcer12g04766	tomato	TomatoCerasiforme	27582	*	Auxin
Solyc04g081490	SLYcer06g00359	tomato	TomatoCerasiforme	27582	1	Auxin
Solyc04g081490	SLYcer06g05219	tomato	TomatoCerasiforme	27582	*	Auxin
Solyc04g081490	SLYcer03g00455	tomato	TomatoCerasiforme	27582	*	Auxin
Solyc04g081490	SLYcer04g05754	tomato	TomatoCerasiforme	27582	2	Auxin
Solyc04g081490	SLYcer10g05809	tomato	TomatoCerasiforme	27582	*	Auxin
Solyc04g081490	Sopen03g037700	tomato	TomatoPennelli	27582	*	Auxin
Solyc04g081490	Sopen10g034480	tomato	TomatoPennelli	27582	*	Auxin
Solyc04g081490	Sopen04g035100	tomato	TomatoPennelli	27582	2	Auxin
Solyc04g081490	Sopen10g031450	tomato	TomatoPennelli	27582	1	Auxin
Solyc04g081490	Sopen06g001890	tomato	TomatoPennelli	27582	1	Auxin
Solyc04g081490	Sopen12g031170	tomato	TomatoPennelli	27582	*	Auxin
Solyc04g081490	Sopen10g036160	tomato	TomatoPennelli	27582	*	Auxin
Solyc04g081490	SPI03g00676	tomato	Tomatopimp	27582	*	Auxin
Solyc04g081490	SPI12g04729	tomato	Tomatopimp	27582	*	Auxin
Solyc04g081490	SPI06g02685	tomato	Tomatopimp	27582	*	Auxin
Solyc04g081490	SPI10g04344	tomato	Tomatopimp	27582	*	Auxin
Solyc04g081490	SPI06g05108	tomato	Tomatopimp	27582	*	Auxin
Solyc04g081490	SPI10g04534	tomato	Tomatopimp	27582	*	Auxin
Solyc04g081490	SPI06g00137	tomato	Tomatopimp	27582	1	Auxin
Solyc04g081490	SPI04g05256	tomato	Tomatopimp	27582	2	Auxin
Solyc04g081490	SPI10g03985	tomato	Tomatopimp	27582	1	Auxin
Solyc09g010400	Capang09g001504	tomato	CaChiltepin.pep	27591	1	Auxin
Solyc09g010400	SPI09g00805	tomato	Tomatopimp	27591	1	Auxin
Solyc09g010400	PGSC0003DMP400015710\tPGSC0003DMT400023064	tomato	Potato	27591	1	Auxin
Solyc07g008320	PGSC0003DMP400061011\tPGSC0003DMT400089336	tomato	Potato	27612	0	Auxin
Solyc07g008320	SPI09g04451	tomato	Tomatopimp	27612	0	Auxin
Solyc07g008320	Capang03g004427	tomato	CaChiltepin.pep	27612	0	Auxin
Solyc07g008320	PGSC0003DMP400061264\tPGSC0003DMT400089589	tomato	Potato	27612	0	Auxin
Solyc10g055200	Capana12g002148	tomato	CaZL1.pep	27633	1	Auxin
Solyc10g055200	Capana12g002149	tomato	CaZL1.pep	27633	1	Auxin
Solyc10g055200	Capang12g001841	tomato	CaChiltepin.pep	27633	1	Auxin
Solyc10g055200	PGSC0003DMP400038003\tPGSC0003DMT400056482	tomato	Potato	27633	1	Auxin
Solyc10g055200	Sopen10g025030	tomato	TomatoPennelli	27633	1	Auxin
Solyc12g056220	Capana01g004456	tomato	CaZL1.pep	27634	1	Auxin
Solyc12g056220	Capang10g002159	tomato	CaChiltepin.pep	27634	1	Auxin
Solyc12g056220	Sopen08g003930	tomato	TomatoPennelli	27634	1	Auxin
Solyc12g056220	SLYcer08g00527	tomato	TomatoCerasiforme	27634	1	Auxin
Solyc12g056220	SLYcer08g06332	tomato	TomatoCerasiforme	27634	1	Auxin
Solyc12g056220	SLYcer12g04458	tomato	TomatoCerasiforme	27634	1	Auxin
Solyc06g008330	PGSC0003DMP400044246\tPGSC0003DMT400065573	tomato	Potato	27643	1	Auxin
Solyc06g008330	SPI06g00305	tomato	Tomatopimp	27643	1	Auxin
Solyc06g008330	SLYcer06g00520	tomato	TomatoCerasiforme	27643	1	Auxin
Solyc06g008330	Capang06g002770	tomato	CaChiltepin.pep	27643	1	Auxin
Solyc06g008330	Sopen06g003180	tomato	TomatoPennelli	27643	1	Auxin
Solyc09g075820	Capana03g003736	tomato	CaZL1.pep	27667	1	Auxin
Solyc09g075820	Sopen09g030630	tomato	TomatoPennelli	27667	1	Auxin
Solyc09g075820	SPI09g04218	tomato	Tomatopimp	27667	1	Auxin
Solyc09g075820	Capang03g003626	tomato	CaChiltepin.pep	27667	1	Auxin
Solyc09g075820	PGSC0003DMP400055104\tPGSC0003DMT400081426	tomato	Potato	27667	1	Auxin
Solyc01g109460	SPI01g08558	tomato	Tomatopimp	27667	1	Auxin
Solyc01g109460	Sopen01g051650	tomato	TomatoPennelli	27667	1	Auxin
Solyc01g109460	PGSC0003DMP400043694\tPGSC0003DMT400064806	tomato	Potato	27667	1	Auxin
Solyc01g109460	SLYcer01g08336	tomato	TomatoCerasiforme	27667	1	Auxin
Solyc01g109460	Capana08g002522	tomato	CaZL1.pep	27667	1	Auxin
Solyc01g109460	Capang01g005047	tomato	CaChiltepin.pep	27667	1	Auxin
Solyc09g075460	Sopen09g030250	tomato	TomatoPennelli	27669	1	Auxin
Solyc09g075460	Capang03g003568	tomato	CaChiltepin.pep	27669	1	Auxin
Solyc09g075460	Capana03g003665	tomato	CaZL1.pep	27669	1	Auxin
Solyc09g011540	Capang09g001420	tomato	CaChiltepin.pep	27674	1	Auxin
Solyc09g011540	PGSC0003DMP400003865\tPGSC0003DMT400005532	tomato	Potato	27674	1	Auxin
Solyc09g011540	Sopen09g006310	tomato	TomatoPennelli	27674	1	Auxin
Solyc09g011540	Capana09g001860	tomato	CaZL1.pep	27674	1	Auxin
Solyc12g044940	Sopen12g023300	tomato	TomatoPennelli	27675	1	Auxin
Solyc12g044940	SPI12g04191	tomato	Tomatopimp	27675	1	Auxin
Solyc12g045030	PGSC0003DMP400024795\tPGSC0003DMT400036569	tomato	Potato	27675	1	Auxin
Solyc12g040680	PGSC0003DMP400004339\tPGSC0003DMT400006281	tomato	Potato	27680	1	Auxin
Solyc12g040680	Capana12g001601	tomato	CaZL1.pep	27680	1	Auxin
Solyc07g008620	Sopen07g004560	tomato	TomatoPennelli	27707	1	Auxin
Solyc07g008620	SLYcer07g00577	tomato	TomatoCerasiforme	27707	1	Auxin
Solyc01g087740	Capang02g000187	tomato	CaChiltepin.pep	27710	1	Auxin
Solyc01g087760	SLYcer01g06513	tomato	TomatoCerasiforme	27710	0	Auxin
Solyc01g087760	SPI01g06780	tomato	Tomatopimp	27710	0	Auxin
Solyc09g008010	SLYcer09g00392	tomato	TomatoCerasiforme	27716	1	Auxin
Solyc09g008010	PGSC0003DMP400037358\tPGSC0003DMT400055497	tomato	Potato	27716	1	Auxin
Solyc09g008010	PGSC0003DMP400037357\tPGSC0003DMT400055496	tomato	Potato	27716	1	Auxin
Solyc09g008010	Sopen09g002810	tomato	TomatoPennelli	27716	1	Auxin
Solyc01g112220	PGSC0003DMP400025861\tPGSC0003DMT400038068	tomato	Potato	27717	1	Auxin
Solyc01g112220	Capang01g005430	tomato	CaChiltepin.pep	27717	1	Auxin
Solyc04g011520	SLYcer04g00914	tomato	TomatoCerasiforme	27719	1	Auxin
Solyc04g011520	Capana05g000345	tomato	CaZL1.pep	27719	1	Auxin
Solyc12g006380	Sopen12g002330	tomato	TomatoPennelli	27733	2	Auxin
Solyc10g005310	SLYcer10g00254	tomato	TomatoCerasiforme	16757	1	Auxin
Solyc10g005310	SPI10g00129	tomato	Tomatopimp	16757	1	Auxin
Solyc01g095300	Capana08g000993	tomato	CaZL1.pep	16895	1	Auxin
Solyc01g095300	Sopen01g039090	tomato	TomatoPennelli	16895	1	Auxin
Solyc01g095300	SPI01g07257	tomato	Tomatopimp	16895	1	Auxin
Solyc01g095300	Capang01g003569	tomato	CaChiltepin.pep	16895	1	Auxin
Solyc01g095300	PGSC0003DMP400000183\tPGSC0003DMT400000243	tomato	Potato	16895	1	Auxin
Solyc01g095300	SLYcer01g07008	tomato	TomatoCerasiforme	16895	1	Auxin
Solyc08g006700	PGSC0003DMP400045627\tPGSC0003DMT400067603	tomato	Potato	17030	1	Auxin
Solyc08g006700	Capang05g001641	tomato	CaChiltepin.pep	17030	1	Auxin
Solyc01g009040	PGSC0003DMP400039359\tPGSC0003DMT400058457	tomato	Potato	17077	1	Auxin
Solyc01g009040	SLYcer01g00567	tomato	TomatoCerasiforme	17077	1	Auxin
Solyc08g006430	Sopen08g002370	tomato	TomatoPennelli	17192	1	Auxin
Solyc08g006430	SLYcer08g00293	tomato	TomatoCerasiforme	17192	1	Auxin
Solyc08g006430	PGSC0003DMP400045690\tPGSC0003DMT400067678	tomato	Potato	17192	1	Auxin
Solyc08g006430	Capang08g000937	tomato	CaChiltepin.pep	17192	1	Auxin
Solyc08g014290	PGSC0003DMP400057847\tPGSC0003DMT400086172	tomato	Potato	17374	1	Auxin
Solyc07g007370	SPI07g00477	tomato	Tomatopimp	17451	1	Auxin
Solyc07g007370	PGSC0003DMP400053511\tPGSC0003DMT400078954	tomato	Potato	17451	1	Auxin
Solyc07g007370	Capana07g000326	tomato	CaZL1.pep	17451	1	Auxin
Solyc05g050800	SLYcer10g02657	tomato	TomatoCerasiforme	18344	2	Auxin
Solyc07g066040	SLYcer07g05642	tomato	TomatoCerasiforme	18568	1	Auxin
Solyc07g066040	Capang07g002430	tomato	CaChiltepin.pep	18568	1	Auxin
Solyc07g066040	PGSC0003DMP400068618\tPGSC0003DMT400096943	tomato	Potato	18568	1	Auxin
Solyc02g069800	Capana02g001365	tomato	CaZL1.pep	18752	1	Auxin
Solyc02g069800	Capang02g001199	tomato	CaChiltepin.pep	18752	1	Auxin
Solyc02g069800	SPI02g02683	tomato	Tomatopimp	18752	2	Auxin
Solyc06g053760	Sopen06g018880	tomato	TomatoPennelli	18900	1	Auxin
Solyc06g053760	Capang06g002092	tomato	CaChiltepin.pep	18900	1	Auxin
Solyc06g053760	SPI06g03573	tomato	Tomatopimp	18900	1	Auxin
Solyc06g053760	SLYcer06g03663	tomato	TomatoCerasiforme	18900	1	Auxin
Solyc07g066060	SPI07g06361	tomato	Tomatopimp	19150	1	Auxin
Solyc07g066060	Sopen07g034240	tomato	TomatoPennelli	19150	2	Auxin
Solyc12g008490	Sopen12g003440	tomato	TomatoPennelli	20030	2	Auxin
Solyc12g008490	PGSC0003DMP400000590\tPGSC0003DMT400000798	tomato	Potato	20030	1	Auxin
Solyc12g008490	SLYcer12g00390	tomato	TomatoCerasiforme	20030	2	Auxin
Solyc12g008490	Capang09g000226	tomato	CaChiltepin.pep	20030	1	Auxin
Solyc12g008490	Capana09g000233	tomato	CaZL1.pep	20030	1	Auxin
Solyc07g049390	PGSC0003DMP400001308\tPGSC0003DMT400001772	tomato	Potato	20272	1	Auxin
Solyc07g049390	Capana07g001334	tomato	CaZL1.pep	20272	1	Auxin
Solyc07g049390	SLYcer07g04343	tomato	TomatoCerasiforme	20272	1	Auxin
Solyc07g049390	Sopen07g024730	tomato	TomatoPennelli	20272	1	Auxin
Solyc07g049390	Capang07g001359	tomato	CaChiltepin.pep	20272	1	Auxin
Solyc07g049390	SPI07g05051	tomato	Tomatopimp	20272	1	Auxin
Solyc01g109710	Sopen01g051900	tomato	TomatoPennelli	20349	1	Auxin
Solyc01g109710	PGSC0003DMP400001424\tPGSC0003DMT400001927	tomato	Potato	20349	1	Auxin
Solyc01g109710	Capana08g002543	tomato	CaZL1.pep	20349	1	Auxin
Solyc01g109710	SPI01g08585	tomato	Tomatopimp	20349	1	Auxin
Solyc01g109710	Capang01g005078	tomato	CaChiltepin.pep	20349	1	Auxin
Solyc01g109710	SLYcer01g08363	tomato	TomatoCerasiforme	20349	1	Auxin
Solyc09g061310	SPI09g03237	tomato	Tomatopimp	20384	1	Auxin
Solyc09g061310	Capang09g000850	tomato	CaChiltepin.pep	20384	1	Auxin
Solyc09g061310	Sopen09g024070	tomato	TomatoPennelli	20384	1	Auxin
Solyc09g061310	PGSC0003DMP400030851\tPGSC0003DMT400045523	tomato	Potato	20384	1	Auxin
Solyc09g061310	SLYcer09g03311	tomato	TomatoCerasiforme	20384	1	Auxin
Solyc01g109260	PGSC0003DMP400043706\tPGSC0003DMT400064826	tomato	Potato	20619	1	Auxin
Solyc01g109260	SPI01g08536	tomato	Tomatopimp	20619	1	Auxin
Solyc01g109260	Sopen01g051420	tomato	TomatoPennelli	20619	1	Auxin
Solyc01g109260	Capana08g002504	tomato	CaZL1.pep	20619	1	Auxin
Solyc02g077850	SLYcer02g04184	tomato	TomatoCerasiforme	20637	1	Auxin
Solyc10g044780	SPI10g01476	tomato	Tomatopimp	20832	1	Auxin
Solyc10g044780	PGSC0003DMP400013252\tPGSC0003DMT400019338	tomato	Potato	20832	1	Auxin
Solyc02g092910	Capang02g002747	tomato	CaChiltepin.pep	20919	1	Auxin
Solyc02g092910	PGSC0003DMP400043298\tPGSC0003DMT400064229	tomato	Potato	20919	1	Auxin
Solyc02g092910	SLYcer02g05686	tomato	TomatoCerasiforme	20919	1	Auxin
Solyc02g092910	Sopen02g037470	tomato	TomatoPennelli	20919	1	Auxin
Solyc02g091100	Capang02g002562	tomato	CaChiltepin.pep	21182	1	Auxin
Solyc02g091100	Capana02g002837	tomato	CaZL1.pep	21182	1	Auxin
Solyc02g091100	Sopen02g035750	tomato	TomatoPennelli	21182	1	Auxin
Solyc02g091100	PGSC0003DMP400053358\tPGSC0003DMT400078735	tomato	Potato	21182	1	Auxin
Solyc02g091100	SLYcer02g05509	tomato	TomatoCerasiforme	21182	1	Auxin
Solyc02g091100	SPI02g04429	tomato	Tomatopimp	21182	1	Auxin
Solyc09g092340	Capana03g004087	tomato	CaZL1.pep	21574	1	Auxin
Solyc09g092340	Sopen09g035240	tomato	TomatoPennelli	21574	1	Auxin
Solyc09g092340	SPI09g04861	tomato	Tomatopimp	21574	1	Auxin
Solyc01g108890	Sopen01g051090	tomato	TomatoPennelli	21657	1	Auxin
Solyc01g108890	SLYcer01g08282	tomato	TomatoCerasiforme	21657	1	Auxin
Solyc01g108890	SPI01g08504	tomato	Tomatopimp	21657	1	Auxin
Solyc05g014370	SLYcer05g01103	tomato	TomatoCerasiforme	21760	1	Auxin
Solyc05g014370	Capana11g001161	tomato	CaZL1.pep	21760	1	Auxin
Solyc05g014370	PGSC0003DMP400030498\tPGSC0003DMT400045025	tomato	Potato	21760	1	Auxin
Solyc05g014370	SPI05g01176	tomato	Tomatopimp	21760	1	Auxin
Solyc05g014370	Sopen05g009500	tomato	TomatoPennelli	21760	1	Auxin
Solyc02g081460	Capana02g002299	tomato	CaZL1.pep	21786	1	Auxin
Solyc02g081460	Capang02g002059	tomato	CaChiltepin.pep	21786	1	Auxin
Solyc04g080230	PGSC0003DMP400009162\tPGSC0003DMT400013216	tomato	Potato	21791	1	Auxin
Solyc04g080230	PGSC0003DMP400009163\tPGSC0003DMT400013217	tomato	Potato	21791	1	Auxin
Solyc04g080230	SPI04g05118	tomato	Tomatopimp	21791	1	Auxin
Solyc04g080230	Sopen04g033810	tomato	TomatoPennelli	21791	1	Auxin
Solyc01g008930	PGSC0003DMP400039344\tPGSC0003DMT400058437	tomato	Potato	22602	1	Auxin
Solyc11g072690	PGSC0003DMP400043997\tPGSC0003DMT400065253	tomato	Potato	22667	1	Auxin
Solyc11g072690	Sopen11g030360	tomato	TomatoPennelli	22667	1	Auxin
Solyc01g104740	Capana00g004275	tomato	CaZL1.pep	22717	1	Auxin
Solyc01g104740	SLYcer01g07160	tomato	TomatoCerasiforme	22717	1	Auxin
Solyc01g104740	Capang00g002840	tomato	CaChiltepin.pep	22717	1	Auxin
Solyc01g104740	PGSC0003DMP400051869\tPGSC0003DMT400076573	tomato	Potato	22717	1	Auxin
Solyc01g104740	PGSC0003DMP400051868\tPGSC0003DMT400076572	tomato	Potato	22717	1	Auxin
Solyc02g087730	Sopen02g032460	tomato	TomatoPennelli	23158	1	Auxin
Solyc02g087730	Capang02g003128	tomato	CaChiltepin.pep	23158	0	Auxin
Solyc02g087730	SLYcer02g05184	tomato	TomatoCerasiforme	23158	2	Auxin
Solyc02g087730	Capana02g003396	tomato	CaZL1.pep	23158	1	Auxin
Solyc02g087730	PGSC0003DMP400002350\tPGSC0003DMT400003312	tomato	Potato	23158	1	Auxin
Solyc02g087730	SPI02g04114	tomato	Tomatopimp	23158	2	Auxin
Solyc10g008320	PGSC0003DMP400023264\tPGSC0003DMT400034193	tomato	Potato	23305	1	Auxin
Solyc01g005100	SPI01g00155	tomato	Tomatopimp	23498	1	Auxin
Solyc01g005100	SLYcer01g00126	tomato	TomatoCerasiforme	23498	1	Auxin
Solyc01g005100	PGSC0003DMP400039516\tPGSC0003DMT400058668	tomato	Potato	23498	1	Auxin
Solyc01g005100	Sopen01g001120	tomato	TomatoPennelli	23498	2	Auxin
Solyc02g094160	PGSC0003DMP400035200\tPGSC0003DMT400052217	tomato	Potato	23820	2	Auxin
Solyc02g094160	Capang02g003364	tomato	CaChiltepin.pep	23820	1	Auxin
Solyc02g094160	Sopen02g038790	tomato	TomatoPennelli	23820	2	Auxin
Solyc02g094160	SLYcer02g05813	tomato	TomatoCerasiforme	23820	1	Auxin
Solyc02g094160	Capana02g003646	tomato	CaZL1.pep	23820	1	Auxin
Solyc02g094160	SPI02g04734	tomato	Tomatopimp	23820	1	Auxin
Solyc11g068710	Capana11g000342	tomato	CaZL1.pep	23839	0	Auxin
Solyc11g068710	Sopen11g027420	tomato	TomatoPennelli	23839	1	Auxin
Solyc11g068710	SLYcer11g03835	tomato	TomatoCerasiforme	23839	1	Auxin
Solyc08g061480	Capang01g003105	tomato	CaChiltepin.pep	23998	1	Auxin
Solyc12g088370	SPI12g04618	tomato	Tomatopimp	24104	1	Auxin
Solyc12g088370	PGSC0003DMP400020497\tPGSC0003DMT400030164	tomato	Potato	24104	1	Auxin
Solyc12g088370	SLYcer12g04661	tomato	TomatoCerasiforme	24104	1	Auxin
Solyc12g088370	Sopen12g030350	tomato	TomatoPennelli	24104	1	Auxin
Solyc06g074770	SPI06g04900	tomato	Tomatopimp	24143	1	Auxin
Solyc06g074770	Sopen06g031210	tomato	TomatoPennelli	24143	1	Auxin
Solyc06g074770	PGSC0003DMP400012639\tPGSC0003DMT400018368	tomato	Potato	24143	1	Auxin
Solyc08g078850	SLYcer08g06118	tomato	TomatoCerasiforme	24172	1	Auxin
Solyc08g078850	Capang01g000493	tomato	CaChiltepin.pep	24172	1	Auxin
Solyc02g089620	Capana00g002896	tomato	CaZL1.pep	25054	1	Auxin
Solyc02g089620	SPI02g04296	tomato	Tomatopimp	25054	1	Auxin
Solyc02g089620	Capang02g002926	tomato	CaChiltepin.pep	25054	1	Auxin
Solyc02g089620	SLYcer02g05373	tomato	TomatoCerasiforme	25054	1	Auxin
Solyc02g089620	Sopen02g034350	tomato	TomatoPennelli	25054	1	Auxin
Solyc02g089630	PGSC0003DMP400017780\tPGSC0003DMT400026048	tomato	Potato	25054	1	Auxin
Solyc02g089630	PGSC0003DMP400017781\tPGSC0003DMT400026049	tomato	Potato	25054	1	Auxin
Solyc02g089630	Capang02g002925	tomato	CaChiltepin.pep	25054	1	Auxin
Solyc02g089630	SPI02g04297	tomato	Tomatopimp	25054	1	Auxin
Solyc02g089630	SLYcer02g05374	tomato	TomatoCerasiforme	25054	1	Auxin
Solyc02g089630	Sopen02g034360	tomato	TomatoPennelli	25054	1	Auxin
Solyc06g008280	PGSC0003DMP400025903\tPGSC0003DMT400038121	tomato	Potato	25079	*	Auxin
Solyc06g008280	Capang06g001268	tomato	CaChiltepin.pep	25079	0	Auxin
Solyc06g008280	Capana06g001307	tomato	CaZL1.pep	25079	0	Auxin
Solyc11g007940	SPI11g00548	tomato	Tomatopimp	25256	1	Auxin
Solyc11g007940	Capang12g002077	tomato	CaChiltepin.pep	25256	1	Auxin
Solyc03g063600	PGSC0003DMP400017126\tPGSC0003DMT400025107	tomato	Potato	25307	1	Auxin
Solyc03g063600	Sopen03g016310	tomato	TomatoPennelli	25307	1	Auxin
Solyc03g063600	Capang03g002723	tomato	CaChiltepin.pep	25307	1	Auxin
Solyc03g063600	Capana00g003742	tomato	CaZL1.pep	25307	1	Auxin
Solyc11g006180	PGSC0003DMP400049985\tPGSC0003DMT400073847	tomato	Potato	25474	1	Auxin
Solyc11g006180	SPI11g00364	tomato	Tomatopimp	25474	1	Auxin
Solyc06g053710	SPI06g03568	tomato	Tomatopimp	25511	1	Auxin
Solyc06g053710	PGSC0003DMP400028451\tPGSC0003DMT400041983	tomato	Potato	25511	1	Auxin
Solyc06g053710	PGSC0003DMP400028452\tPGSC0003DMT400041984	tomato	Potato	25511	1	Auxin
Solyc06g053710	Sopen06g018820	tomato	TomatoPennelli	25511	1	Auxin
Solyc06g053710	Capana06g002186	tomato	CaZL1.pep	25511	1	Auxin
Solyc06g053710	SLYcer06g03659	tomato	TomatoCerasiforme	25511	1	Auxin
Solyc09g089610	Capang03g004341	tomato	CaChiltepin.pep	25511	1	Auxin
Solyc12g015910	Sopen02g026450	tomato	TomatoPennelli	25602	1	Auxin
Solyc12g015910	Capang00g005254	tomato	CaChiltepin.pep	25602	1	Auxin
Solyc12g015910	SPI12g00981	tomato	Tomatopimp	25602	1	Auxin
Solyc08g080130	Sopen08g028490	tomato	TomatoPennelli	25605	2	Auxin
Solyc08g080130	Capana01g000355	tomato	CaZL1.pep	25605	1	Auxin
Solyc06g072330	SLYcer06g04788	tomato	TomatoCerasiforme	25767	1	Auxin
Solyc06g072330	Capang06g000783	tomato	CaChiltepin.pep	25767	1	Auxin
Solyc06g072330	SPI06g04648	tomato	Tomatopimp	25767	1	Auxin
Solyc06g072330	Sopen06g028700	tomato	TomatoPennelli	25767	1	Auxin
Solyc11g071840	SPI11g04149	tomato	Tomatopimp	25881	1	Auxin
Solyc11g071840	Sopen11g029510	tomato	TomatoPennelli	25881	1	Auxin
Solyc11g071840	SLYcer11g04083	tomato	TomatoCerasiforme	25881	1	Auxin
Solyc12g044440	SLYcer12g04171	tomato	TomatoCerasiforme	26003	1	Auxin
Solyc10g007440	Sopen10g003390	tomato	TomatoPennelli	26003	1	Auxin
Solyc03g097340	PGSC0003DMP400001125\tPGSC0003DMT400001513	tomato	Potato	26004	1	Auxin
Solyc03g097340	PGSC0003DMP400045990\tPGSC0003DMT400068077	tomato	Potato	26004	1	Auxin
Solyc03g097340	Capana03g001813	tomato	CaZL1.pep	26004	1	Auxin
Solyc03g097340	SLYcer03g03989	tomato	TomatoCerasiforme	26004	1	Auxin
Solyc03g097340	Sopen03g028100	tomato	TomatoPennelli	26004	1	Auxin
Solyc03g097340	SPI03g04047	tomato	Tomatopimp	26004	2	Auxin
Solyc03g097340	Capang03g001743	tomato	CaChiltepin.pep	26004	1	Auxin
Solyc03g081210	SPI03g03304	tomato	Tomatopimp	26004	2	Auxin
Solyc03g081210	PGSC0003DMP400066143\tPGSC0003DMT400094468	tomato	Potato	26004	1	Auxin
Solyc01g107860	SLYcer01g08175	tomato	TomatoCerasiforme	26033	1	Auxin
Solyc01g107860	Sopen01g050020	tomato	TomatoPennelli	26033	1	Auxin
Solyc01g107860	Capang01g004885	tomato	CaChiltepin.pep	26033	1	Auxin
Solyc01g107860	SPI01g08404	tomato	Tomatopimp	26033	1	Auxin
Solyc08g006150	Capang08g000981	tomato	CaChiltepin.pep	26158	1	Auxin
Solyc08g006150	SPI08g00202	tomato	Tomatopimp	26158	2	Auxin
Solyc08g006150	Capana01g004097	tomato	CaZL1.pep	26158	1	Auxin
Solyc08g006150	PGSC0003DMP400016874\tPGSC0003DMT400024692	tomato	Potato	26158	1	Auxin
Solyc08g006150	Sopen08g002110	tomato	TomatoPennelli	26158	2	Auxin
Solyc08g006150	SLYcer08g00266	tomato	TomatoCerasiforme	26158	2	Auxin
Solyc03g025720	Capang03g002206	tomato	CaChiltepin.pep	26163	1	Auxin
Solyc03g025720	Capana02g001122	tomato	CaZL1.pep	26163	1	Auxin
Solyc03g025720	SLYcer03g00454	tomato	TomatoCerasiforme	26163	1	Auxin
Solyc03g025720	PGSC0003DMP400025273\tPGSC0003DMT400037207	tomato	Potato	26163	1	Auxin
Solyc08g061220	PGSC0003DMP400023022\tPGSC0003DMT400033822	tomato	Potato	26194	1	Auxin
Solyc08g061220	Sopen08g016600	tomato	TomatoPennelli	26194	1	Auxin
Solyc08g061220	Capana08g000346	tomato	CaZL1.pep	26194	1	Auxin
Solyc08g061220	Capang01g002964	tomato	CaChiltepin.pep	26194	1	Auxin
Solyc09g082980	PGSC0003DMP400010787\tPGSC0003DMT400015576	tomato	Potato	26267	1	Auxin
Solyc09g082980	SLYcer09g04812	tomato	TomatoCerasiforme	26267	1	Auxin
Solyc09g082980	Capana03g004608	tomato	CaZL1.pep	26267	1	Auxin
Solyc12g009260	SLYcer12g00485	tomato	TomatoCerasiforme	26281	1	Auxin
Solyc12g009260	SPI12g00513	tomato	Tomatopimp	26281	1	Auxin
Solyc12g009260	Capang09g000136	tomato	CaChiltepin.pep	26281	1	Auxin
Solyc12g009260	Capana09g000140	tomato	CaZL1.pep	26281	1	Auxin
Solyc12g009260	PGSC0003DMP400005274\tPGSC0003DMT400007585	tomato	Potato	26281	1	Auxin
Solyc12g009260	PGSC0003DMP400005275\tPGSC0003DMT400007586	tomato	Potato	26281	1	Auxin
Solyc02g079330	SLYcer02g04340	tomato	TomatoCerasiforme	26308	1	Auxin
Solyc02g079350	SLYcer02g04340	tomato	TomatoCerasiforme	26308	1	Auxin
Solyc02g079330	SPI02g03232	tomato	Tomatopimp	26308	1	Auxin
Solyc08g075450	SLYcer08g05763	tomato	TomatoCerasiforme	26585	1	Auxin
Solyc08g075450	SPI08g05648	tomato	Tomatopimp	26585	1	Auxin
Solyc10g012080	Sopen10g005820	tomato	TomatoPennelli	26597	1	Auxin
Solyc04g025530	Capang01g002869	tomato	CaChiltepin.pep	26804	1	Auxin
Solyc04g025530	Capana08g000129	tomato	CaZL1.pep	26804	1	Auxin
Solyc04g025530	SLYcer04g02298	tomato	TomatoCerasiforme	26804	1	Auxin
Solyc04g025530	SPI04g02076	tomato	Tomatopimp	26804	1	Auxin
Solyc02g082510	Capana02g002432	tomato	CaZL1.pep	26819	1	Auxin
Solyc02g082510	Capang02g002173	tomato	CaChiltepin.pep	26819	1	Auxin
Solyc02g082510	SLYcer02g04641	tomato	TomatoCerasiforme	26819	1	Auxin
Solyc07g043310	PGSC0003DMP400020840\tPGSC0003DMT400030683	tomato	Potato	26831	1	Auxin
Solyc09g075440	PGSC0003DMP400055080\tPGSC0003DMT400081399	tomato	Potato	26939	1	Auxin
Solyc09g075440	PGSC0003DMP400055081\tPGSC0003DMT400081400	tomato	Potato	26939	1	Auxin
Solyc09g075440	SPI09g04183	tomato	Tomatopimp	26939	1	Auxin
Solyc09g075440	Capang03g003566	tomato	CaChiltepin.pep	26939	1	Auxin
Solyc09g075440	SLYcer09g04392	tomato	TomatoCerasiforme	26939	1	Auxin
Solyc09g075440	Capana03g003663	tomato	CaZL1.pep	26939	1	Auxin
Solyc09g075440	Sopen09g030220	tomato	TomatoPennelli	26939	1	Auxin
Solyc03g083270	Capang06g002365	tomato	CaChiltepin.pep	26990	1	Auxin
Solyc03g083270	Capana06g002534	tomato	CaZL1.pep	26990	1	Auxin
Solyc02g085050	SPI02g03829	tomato	Tomatopimp	27002	1	Auxin
